D1,D2,D3,D4,D5,PowerBall,Prob,NLL,Offset,jProb,jNLL,BoundedP,BoundedNLL,Winners,Jackpot,NLLbeta,Date,is_jackpot,inter_arrival,pD1,pD2,pD3,pD4,pD5,pPowerBall,running_burstiness
4.0,23.0,39.0,49.0,50.0,39.0,6.177595896052159e-10,21.204921747740062,80,8.337964172696963e-08,16.299861661373107,1.5960800274525763e-08,17.953130103667696,477294,No,19.942060961774285,2011-04-13,0,0,0.04285953835763477,0.0399684748317973,0.027230643265486635,0.02832100738176749,0.055256648587204034,0.008462589835952378,-0.8579694289263643
5.0,14.0,32.0,53.0,56.0,11.0,1.2420416980238137e-09,20.506509280710603,81,1.3691909276867724e-07,15.803875649302016,1.8806126885690343e-08,17.789083122028764,579302,No,19.487754636241025,2011-04-09,0,0,0.047305504620687396,0.033345585857718206,0.037123909729928135,0.018185274889400554,0.040139035687326394,0.02905665599530374,-0.8579694289263643
10.0,18.0,41.0,55.0,56.0,15.0,1.09243633761039e-09,20.634855462866863,82,4.930130362904972e-08,16.825315313467456,3.5329896441007544e-08,17.15853630677106,1418072,Yes,20.480806753777347,2011-04-06,1,5,0.05956893856081842,0.040017562627669215,0.023040126781751682,0.013692523810489056,0.040139035687326394,0.03619014629541915,-0.8579694289263643
6.0,22.0,34.0,43.0,45.0,23.0,5.421610380411704e-09,19.032872947468572,83,6.000492458889791e-08,16.628839201610766,1.5827793605571387e-08,17.96149835333821,1228845,No,20.251532440854916,2011-04-02,0,0,0.05130523550609964,0.040801199886240695,0.03549373501313123,0.040316440138030846,0.047891603411939654,0.03779204783933186,0.0
19.0,20.0,42.0,56.0,58.0,37.0,1.1063416335230315e-10,22.92479218346769,84,1.749413498587085e-08,17.861400155854653,6.166672833339499e-08,16.601521300535698,888179,No,21.486069684915897,2011-03-30,0,0,0.02988965828662805,0.04123922846778788,0.020917614963081508,0.011697817298984817,0.03203088008773818,0.011451751202460276,0.0
4.0,10.0,11.0,19.0,33.0,27.0,6.807949988720276e-12,25.712930070642116,85,1.0713235337302717e-09,20.6543710054503,8.153053024847896e-08,16.322288282570444,992217,No,24.0905703967486,2011-03-26,0,0,0.04285953835763477,0.023606744052782087,0.007226857330512838,0.0039487440280100575,0.007441466097175564,0.03168588237860395,0.0
5.0,15.0,26.0,28.0,32.0,9.0,1.5738799009663235e-10,22.57230708465668,86,8.426125749378222e-09,18.591928749530116,5.4788516326977865e-08,16.71978522102943,774301,No,22.127323345416574,2011-03-23,0,0,0.047305504620687396,0.03543871637596455,0.03444933270237477,0.019013612562464834,0.005784264052939341,0.024779261702158,-0.7284070364213202
3.0,11.0,20.0,27.0,46.0,8.0,4.446145911613097e-10,21.533813296310544,87,3.172798294120343e-08,17.266066802826597,1.5317219618294887e-08,17.994288176161206,647466,No,20.86282754095585,2011-03-19,0,0,0.03815655116855606,0.026132034153582305,0.023347455409126545,0.016643610164979963,0.050771008716840586,0.022601564311099217,-0.7284070364213202
28.0,39.0,40.0,48.0,53.0,9.0,2.5220575528550417e-11,24.403360965328986,88,2.6518371249233867e-09,19.74801318245024,6.562506562506564e-08,16.53930811603412,523673,No,23.233053154976417,2011-03-16,0,0,0.003624708394373533,0.007189803304615515,0.025157459174639362,0.03082750834238458,0.05035833319328412,0.024779261702158,-0.7284070364213202
1.0,4.0,12.0,41.0,47.0,3.0,7.07140739045564e-11,23.372376497708757,89,1.8319813982627243e-08,17.8152826315387,6.161338341269138e-08,16.602386726812124,559514,No,21.43305381438938,2011-03-12,0,0,0.028692593691507146,0.01035861015808136,0.008525118388667582,0.04173983571281697,0.05302815482861557,0.012608891016922768,-0.7284070364213202
12.0,20.0,28.0,40.0,48.0,8.0,4.494042855809194e-09,19.220513127000615,90,4.978084286495794e-08,16.815635608351233,1.4614767872180405e-08,18.04123332135707,471182,No,20.432022366381613,2011-03-09,0,0,0.05777817782299106,0.04123922846778788,0.036573646554702334,0.0418142706687391,0.05456718477436999,0.022601564311099217,-0.4118333471097152
2.0,23.0,31.0,42.0,48.0,21.0,4.4187250503753065e-09,19.23741463260788,91,1.0485862227188927e-07,16.07065284862676,9.46336511812702e-09,18.475837796404,513506,No,19.707971081402853,2011-03-05,0,0,0.03337924839235353,0.0399684748317973,0.03747300566718766,0.04123537539121749,0.05456718477436999,0.03928102572837321,-0.4118333471097152
7.0,31.0,50.0,51.0,58.0,6.0,1.232680173395475e-10,22.81666012837905,92,2.218379404991191e-08,17.623903812397995,2.261197120265974e-08,17.604786371676557,451033,No,21.19450798944215,2011-03-02,0,0,0.05467609716803534,0.023485361618528842,0.007051186465317105,0.023170119182315985,0.03203088008773818,0.01834409596143901,-0.4118333471097152
4.0,13.0,17.0,21.0,45.0,10.0,1.766973275052829e-10,22.45658286119219,93,1.2002498620413106e-08,18.238150990465087,2.777780555558333e-08,17.399028496419884,1215252,Yes,21.78087737885892,2011-02-26,1,11,0.04285953835763477,0.031058061633799053,0.017084146545142675,0.006021408236399788,0.047891603411939654,0.02694371070106926,-0.29929897985476195
29.0,32.0,36.0,39.0,49.0,29.0,1.144199358751975e-10,22.891145787521836,94,3.904792555821559e-09,19.361061177774772,1.0413022108928539e-07,16.07762359520235,920088,No,22.861832475803197,2011-02-23,0,0,0.0026266174804951466,0.02099048770665937,0.03277076243326938,0.04145637507781907,0.05532111056645037,0.027612999172407976,-0.2942584469570381
3.0,12.0,34.0,37.0,42.0,36.0,7.40954774811823e-10,21.02308152513764,95,5.248726770298374e-08,16.762695216704717,2.4226214702405175e-08,17.535830537912528,858218,No,20.38670000706941,2011-02-19,0,0,0.03815655116855606,0.028634260336478652,0.03549373501313123,0.039500623112509015,0.03676173397704462,0.013157851515973795,-0.2942584469570381
9.0,13.0,21.0,23.0,48.0,24.0,8.198852730109783e-10,20.921856696420924,96,1.7618425106654987e-08,17.854320601440193,2.5874151748277623e-08,17.4700213685735,789358,No,21.42030272325188,2011-02-16,0,0,0.058915096681967344,0.031058061633799053,0.02546087946898443,0.008808646760401936,0.05456718477436999,0.03661322627879871,-0.2942584469570381
11.0,32.0,36.0,48.0,52.0,19.0,2.6137446002332975e-09,19.76248193109571,97,3.764241581966466e-08,17.095134342044812,1.582779360557138e-08,17.961498353338214,637404,No,20.699472146359117,2011-02-12,0,0,0.059183268174454746,0.02099048770665937,0.03277076243326938,0.03082750834238458,0.052719923230653755,0.039504078599234806,-0.2942584469570381
7.0,11.0,39.0,42.0,51.0,30.0,2.2211470689782106e-09,19.925242076766605,98,8.299680462077997e-08,16.30446372843572,1.7405931384426007e-08,17.86645480465132,512898,No,19.953277723665888,2011-02-09,0,0,0.05467609716803534,0.026132034153582305,0.027230643265486635,0.04123537539121749,0.05437665651645032,0.02546045953742628,-0.2942584469570381
15.0,37.0,41.0,56.0,59.0,5.0,6.120990865466315e-11,23.516712033393702,99,9.536198515296267e-09,18.468170909380337,4.7882400823577295e-08,16.854517814999586,577668,No,22.04880801137629,2011-02-05,0,0,0.04839198366389365,0.010275035054495597,0.023040126781751682,0.011697817298984817,0.02798152008228899,0.016323150770117686,-0.2942584469570381
3.0,14.0,33.0,53.0,57.0,36.0,4.0096933923250876e-10,21.637136152312067,100,1.6913397704999607e-07,15.592574672484986,1.6860665483722375e-08,17.898282413993755,384431,No,19.28219329688335,2011-02-02,0,0,0.03815655116855606,0.033345585857718206,0.036458441455930045,0.018185274889400554,0.03612440882529432,0.013157851515973795,-0.3815701570552334
24.0,28.0,45.0,49.0,52.0,2.0,8.286789186742869e-11,23.21377344042305,101,7.518235111397332e-09,18.70593441916262,4.565709693914822e-08,16.902106777823384,446816,No,22.25392384705231,2011-01-29,0,0,0.011031541407971645,0.030943909072119084,0.014854202394938471,0.02832100738176749,0.052719923230653755,0.010945663976071029,-0.3815701570552334
4.0,5.0,36.0,47.0,58.0,6.0,3.340759679523312e-10,21.819652699855364,102,1.1654216266117255e-07,15.965012718160038,2.911096538161841e-08,17.352150916509004,410921,No,19.65579944897858,2011-01-26,0,0,0.04285953835763477,0.012189470956721892,0.03277076243326938,0.03320940990348145,0.03203088008773818,0.01834409596143901,-0.3815701570552334
30.0,31.0,34.0,45.0,51.0,23.0,1.1968891630070186e-10,22.84612510330181,103,5.02020802713512e-09,19.109794464433023,1.0899572213589762e-07,16.031957201947083,836047,Yes,22.62561989826614,2011-01-22,1,10,0.001870279019849288,0.023485361618528842,0.03549373501313123,0.0373581750054228,0.05437665651645032,0.03779204783933186,-0.3815701570552334
22.0,36.0,51.0,56.0,59.0,32.0,8.572158632708437e-12,25.48250153257286,104,1.4908833366119721e-09,20.323897049287506,1.0125507692955722e-07,16.10562298970271,598944,No,23.812283815530865,2011-01-19,0,0,0.017323380874220563,0.01209706190420709,0.005917965217298232,0.011697817298984817,0.02798152008228899,0.021116848118011518,-0.35541909647185976
9.0,13.0,22.0,23.0,37.0,31.0,1.8142948136377198e-10,22.430154070152934,105,6.092481298588984e-09,18.916210400013057,4.404766309528214e-08,16.93799353715691,624912,No,22.44257354209313,2011-01-15,0,0,0.058915096681967344,0.031058061633799053,0.02752431119298885,0.008808646760401936,0.01756479907539561,0.023282953821754396,-0.35541909647185976
19.0,21.0,23.0,40.0,48.0,27.0,2.627940210897159e-09,19.75706548738302,106,2.209825766857573e-08,17.62776707005661,5.7850122827380775e-08,16.665410260104473,494217,No,21.21425347893843,2011-01-12,0,0,0.02988965828662805,0.04122910622796723,0.029496380697005928,0.0418142706687391,0.05456718477436999,0.03168588237860395,-0.35541909647185976
6.0,7.0,26.0,33.0,52.0,24.0,1.768393972320286e-09,20.15319406253221,107,6.302407455456736e-08,16.57974904776338,1.727395411605938e-08,17.87406601233479,539939,No,20.223067326983642,2011-01-08,0,0,0.05130523550609964,0.016371123014565028,0.03444933270237477,0.031662506056037806,0.052719923230653755,0.03661322627879871,-0.35541909647185976
22.0,26.0,32.0,38.0,40.0,7.0,5.408072525236913e-10,21.33795818055804,108,6.2744292680423245e-09,18.886783309365093,7.708341041674374e-08,16.378377749221485,564137,No,22.419858095153618,2011-01-05,0,0,0.017323380874220563,0.035343150282605734,0.037123909729928135,0.040677207584583014,0.02860829267697112,0.020445974549265104,-0.35541909647185976
18.0,22.0,37.0,47.0,54.0,36.0,9.08959305009522e-10,20.81872079171965,109,4.078619260456823e-08,17.0149222293668,1.6861996028662696e-08,17.8982035029659,446487,No,20.63041343658584,2011-01-01,0,0,0.03461428346061474,0.040801199886240695,0.031079053585526442,0.03320940990348145,0.04739169412634667,0.013157851515973795,-0.3470118019826591
3.0,16.0,18.0,20.0,37.0,30.0,5.963528501566105e-11,23.54277368657403,110,5.366885922282962e-09,19.043017999374868,6.375319658527676e-08,16.568246511650823,412280,No,22.545516686053844,2010-12-29,0,0,0.03815655116855606,0.03728148819469288,0.019124914320010556,0.0049015340414676895,0.01756479907539561,0.02546045953742628,-0.3470118019826591
1.0,17.0,38.0,50.0,52.0,24.0,1.6176960171982863e-09,20.24226291161096,111,1.4360473255995556e-07,15.75620122432969,1.4267842793483817e-08,18.065257587629066,497170,Yes,19.424860833575533,2010-12-25,1,8,0.028692593691507146,0.038822555863525385,0.029218521549938193,0.025749688429403957,0.052719923230653755,0.03661322627879871,-0.3470118019826591
11.0,33.0,44.0,46.0,47.0,12.0,1.0770930721980801e-09,20.649000024494764,112,1.4692067049736911e-08,18.035958145309174,8.974933370094659e-08,16.226245233550465,471396,No,21.600266549335633,2010-12-22,0,0,0.059183268174454746,0.018570493002298214,0.01679555660009603,0.03540600297131006,0.05302815482861557,0.03107799821931308,-0.34078264751703924
4.0,11.0,19.0,33.0,43.0,14.0,1.0637896942653367e-09,20.661428121329095,113,3.230992891497366e-08,17.24789125720609,1.6853018923412295e-08,17.8987360316019,467403,No,20.853093145929854,2010-12-18,0,0,0.04285953835763477,0.026132034153582305,0.02122339809494101,0.031662506056037806,0.040752051405876705,0.03468369759158729,-0.34078264751703924
10.0,11.0,18.0,32.0,45.0,18.0,1.6286034904985686e-09,20.235542943646823,114,2.140893402011617e-08,17.6594575244626,3.010358039943839e-08,17.318621722118134,415228,No,21.25150200133771,2010-12-15,0,0,0.05956893856081842,0.026132034153582305,0.019124914320010556,0.029191952299241264,0.047891603411939654,0.03912913669269737,-0.39742012311484265
1.0,8.0,10.0,19.0,20.0,23.0,4.280801996643324e-14,30.782050927483525,115,1.0532887811646537e-10,22.973933488266933,1.5219032313049405e-07,15.698133973497448,538540,Yes,26.264099671375938,2010-12-11,1,4,0.028692593691507146,0.018684811408731534,0.006073062569709899,0.0039487440280100575,8.810477571277504e-05,0.03779204783933186,-0.39742012311484265
8.0,11.0,25.0,41.0,58.0,16.0,2.4722212861123782e-09,19.818148784321625,116,1.4948573783419732e-07,15.716064847768815,1.128693446137665e-08,18.299620022548066,401785,No,19.38156459803238,2010-12-08,0,0,0.05725575463235572,0.026132034153582305,0.032999009717074104,0.04173983571281697,0.03203088008773818,0.037451952781663016,-0.5825623647105821
13.0,24.0,27.0,31.0,42.0,22.0,2.901177857162384e-09,19.65814902477147,117,1.4495258957805871e-08,18.049444209412894,3.952995405986859e-08,17.046207121797142,483471,No,21.609245366176705,2010-12-04,0,0,0.05542612971664279,0.03875590151735772,0.035650853593141574,0.02663630649607729,0.03676173397704462,0.03868851251428299,-0.5825623647105821
5.0,10.0,11.0,12.0,20.0,2.0,5.0616339237697385e-15,32.91708705389955,118,2.5440396115481316e-11,24.39468280700075,1.741917502787068e-06,13.260524038412512,654427,Yes,27.56531595365179,2010-12-01,1,3,0.047305504620687396,0.023606744052782087,0.007226857330512838,0.0006503571490900271,8.810477571277504e-05,0.010945663976071029,-0.5825623647105821
10.0,30.0,37.0,47.0,54.0,39.0,6.413600902677195e-10,21.167430053449632,119,5.541666018815181e-08,16.708385562984095,1.2507524526755295e-08,18.196935411604265,542939,No,20.325513366670766,2010-11-27,0,0,0.05956893856081842,0.026010434090873284,0.031079053585526442,0.03320940990348145,0.04739169412634667,0.008462589835952378,-0.4543344263386703
8.0,20.0,21.0,32.0,37.0,4.0,4.440585676433874e-10,21.53506465308884,120,1.3175024281294098e-08,18.144942899538208,2.7670967841908014e-08,17.402882065735874,560839,No,21.702161607854148,2010-11-24,0,0,0.05725575463235572,0.04123922846778788,0.02546087946898443,0.029191952299241264,0.01756479907539561,0.014405583401819497,-0.4543344263386703
10.0,12.0,38.0,53.0,57.0,1.0,3.0853980398042153e-10,21.899170256658298,121,8.184947517173092e-08,16.318383945223975,2.637965600928564e-08,17.450672729572222,508767,No,19.98970179713251,2010-11-20,0,0,0.05956893856081842,0.028634260336478652,0.029218521549938193,0.018185274889400554,0.03612440882529432,0.009423809810410378,-0.4543344263386703
14.0,16.0,53.0,54.0,59.0,5.0,5.7305362356276614e-11,23.582626912707376,122,8.668359206732136e-09,18.563586313575772,6.51316440790125e-08,16.546855321669504,480818,No,22.09670657799251,2010-11-17,0,0,0.05224576368771436,0.03728148819469288,0.004060882859505118,0.01586189912175268,0.02798152008228899,0.016323150770117686,-0.5807748566897734
17.0,30.0,48.0,51.0,54.0,29.0,3.0292607443701265e-10,21.917532318942573,123,1.029518089113527e-08,18.391589925845377,4.3607186464329315e-08,16.94804387301041,473532,No,21.9504734018828,2010-11-13,0,0,0.03938905457915136,0.026010434090873284,0.009751454940533328,0.023170119182315985,0.04739169412634667,0.027612999172407976,-0.5807748566897734
5.0,8.0,11.0,40.0,44.0,10.0,3.20308957772862e-10,21.8617350928832,124,1.5944743781882775e-08,17.95413660548256,4.786631130717152e-08,16.85485389297284,470923,No,21.538279334532902,2010-11-10,0,0,0.047305504620687396,0.018684811408731534,0.007226857330512838,0.0418142706687391,0.044507917251800325,0.02694371070106926,-0.5807748566897734
7.0,12.0,23.0,34.0,38.0,33.0,6.253700375894188e-10,21.192677581247533,125,2.0129045802774462e-08,17.721102000168113,2.4226214702405175e-08,17.535830537912528,887141,Yes,21.308593260424146,2010-11-06,1,7,0.05467609716803534,0.028634260336478652,0.029496380697005928,0.033987595353953334,0.020976118534537725,0.018994999937932393,-0.5807748566897734
34.0,38.0,39.0,45.0,50.0,33.0,3.721624738429369e-12,26.316860785352045,126,1.0386282547661248e-09,20.68536498022235,2.2828548469574113e-07,15.292668865389285,711729,No,24.117566340491194,2010-11-03,0,0,0.000403462190595106,0.008638977593816915,0.027230643265486635,0.0373581750054228,0.055256648587204034,0.018994999937932393,-0.529709562952376
1.0,7.0,27.0,36.0,49.0,39.0,2.9762003563596236e-10,21.935203491190197,127,8.44626911640726e-08,16.286955924769536,1.5857158714301566e-08,17.95964478468889,626033,No,19.941829163322407,2010-10-30,0,0,0.028692593691507146,0.016371123014565028,0.035650853593141574,0.03796205983630831,0.05532111056645037,0.008462589835952378,-0.529709562952376
20.0,24.0,25.0,53.0,59.0,15.0,5.973001623147406e-10,21.238601344442895,128,3.4293736646561885e-08,17.188303104505355,6.306824488642671e-08,16.579048444683636,510580,No,20.811222794149586,2010-10-27,0,0,0.025361350106022636,0.03875590151735772,0.032999009717074104,0.018185274889400554,0.02798152008228899,0.03619014629541915,-0.6263161386035637
2.0,7.0,16.0,20.0,46.0,34.0,3.4863244994650425e-11,24.079587993690165,129,8.891337296360534e-09,18.538188371696428,2.983040816350882e-08,17.327737555526145,518429,No,22.083374283539463,2010-10-23,0,0,0.03337924839235353,0.016371123014565028,0.015128514646745469,0.0049015340414676895,0.050771008716840586,0.01694605756461253,-0.6263161386035637
7.0,17.0,20.0,39.0,59.0,17.0,2.209843863640744e-09,19.93034397384889,130,1.4341407812295925e-07,15.757529739799349,9.39520791783026e-09,18.483066073636106,484922,No,19.406262659225195,2010-10-20,0,0,0.05467609716803534,0.038822555863525385,0.023347455409126545,0.04145637507781907,0.02798152008228899,0.03843950410227584,-0.6263161386035637
11.0,12.0,15.0,16.0,28.0,11.0,2.3082697916917233e-12,26.79452287996709,131,3.2619378515222584e-10,21.843529478184855,5.652783430561207e-07,14.38594758453128,533147,No,25.214764924507133,2010-10-16,0,0,0.059183268174454746,0.028634260336478652,0.01328031890786145,0.001939982922350913,0.0018194897457161662,0.02905665599530374,-0.6263161386035637
12.0,22.0,32.0,34.0,46.0,2.0,1.6529846733740972e-09,20.2206832901565,132,3.06954800150126e-08,17.299150423974123,1.9660950835039904e-08,17.74463135945793,412035,No,20.89053596432759,2010-10-13,0,0,0.05777817782299106,0.040801199886240695,0.037123909729928135,0.033987595353953334,0.050771008716840586,0.010945663976071029,-0.6263161386035637
2.0,6.0,32.0,42.0,49.0,35.0,6.018000146781685e-10,21.23109592734216,133,8.466793571739343e-08,16.284528869920205,2.467001389415182e-08,17.517677343204987,448208,No,19.952198702943473,2010-10-09,0,0,0.03337924839235353,0.014198545295476879,0.037123909729928135,0.04123537539121749,0.05532111056645037,0.014993990760866063,-0.6263161386035637
14.0,26.0,37.0,41.0,46.0,24.0,4.4527534769568395e-09,19.229743173253894,134,2.491828115836982e-08,17.507664119789236,2.5505540211422563e-08,17.48437014518722,532688,Yes,21.09526782485477,2010-10-06,1,9,0.05224576368771436,0.035343150282605734,0.031079053585526442,0.04173983571281697,0.050771008716840586,0.03661322627879871,-0.6766605359801534
12.0,20.0,30.0,36.0,47.0,25.0,6.3272934052525574e-09,18.878393274338222,135,3.987585881540306e-08,17.037494738382975,1.5870113909329592e-08,17.958828124782336,582056,No,20.64209752545651,2010-10-02,0,0,0.05777817782299106,0.04123922846778788,0.03749665799486929,0.03796205983630831,0.05302815482861557,0.03517991245057005,-0.7047317922538398
13.0,44.0,51.0,52.0,55.0,30.0,1.8656187887100574e-11,24.70484323467586,136,1.6052678542989392e-09,20.249975206874918,1.3095251190489284e-07,15.848431084008716,454492,No,23.68293052349387,2010-09-29,0,0,0.05542612971664279,0.0024639092732573298,0.005917965217298232,0.02063372152615991,0.04394074639332187,0.02546045953742628,-0.7047317922538398
8.0,16.0,27.0,35.0,42.0,30.0,2.571776017199046e-09,19.778669119433516,137,3.448536959371048e-08,17.182730672599625,1.755522804522114e-08,17.857914037081645,497670,No,20.785057524415514,2010-09-25,0,0,0.05725575463235572,0.03728148819469288,0.035650853593141574,0.03610676673120984,0.03676173397704462,0.02546045953742628,-0.7047317922538398
10.0,24.0,36.0,52.0,55.0,15.0,2.4824447090801773e-09,19.8140219925311,138,7.038012599947322e-08,16.46935491478073,1.5987670308657957e-08,17.95144801748471,436003,No,20.11527177498938,2010-09-22,0,0,0.05956893856081842,0.03875590151735772,0.03277076243326938,0.02063372152615991,0.04394074639332187,0.03619014629541915,-0.7047317922538398
1.0,18.0,37.0,39.0,44.0,13.0,2.1706832135097247e-09,19.94822387401195,139,7.407919286806276e-08,16.418131142077364,2.0082256924362185e-08,17.723429151807327,849288,Yes,20.044983570660726,2010-09-18,1,5,0.028692593691507146,0.040017562627669215,0.031079053585526442,0.04145637507781907,0.044507917251800325,0.03296701485960134,-0.6525174297160522
7.0,20.0,21.0,34.0,43.0,34.0,1.3474728736480814e-09,20.425034944221434,140,3.048097003984567e-08,17.30616328118013,1.672421133302133e-08,17.906408387020253,596164,No,20.89728651530883,2010-09-15,0,0,0.05467609716803534,0.04123922846778788,0.02546087946898443,0.033987595353953334,0.040752051405876705,0.01694605756461253,-0.7898258138151732
7.0,17.0,20.0,36.0,59.0,33.0,9.99957528134014e-10,20.72330830971435,141,1.2795660413845228e-07,15.871574660678855,9.466383735389581e-09,18.475518868000723,606139,No,19.513215011560956,2010-09-11,0,0,0.05467609716803534,0.038822555863525385,0.023347455409126545,0.03796205983630831,0.02798152008228899,0.018994999937932393,-0.7898258138151732
10.0,35.0,39.0,51.0,57.0,20.0,7.571147145555727e-10,21.001506335589355,142,3.566265090777097e-08,17.14916188886241,1.5546234033628992e-08,17.97944741198507,514581,No,20.751741760583663,2010-09-08,0,0,0.05956893856081842,0.014097825161145943,0.027230643265486635,0.023170119182315985,0.03612440882529432,0.03955512742396362,-0.7898258138151732
11.0,14.0,22.0,33.0,42.0,38.0,6.249899542694341e-10,21.193285539490226,143,2.0846427925611265e-08,17.686083225891625,2.4991253061428493e-08,17.5047399508425,531726,No,21.272885071774546,2010-09-04,0,0,0.059183268174454746,0.033345585857718206,0.02752431119298885,0.031662506056037806,0.03676173397704462,0.009885030364906455,-0.7898258138151732
17.0,20.0,21.0,40.0,51.0,19.0,3.7148257967810064e-09,19.410934051725135,144,3.300899239372826e-08,17.22648581582079,4.787596371921168e-08,16.854652259743002,479271,No,20.82744395963422,2010-09-01,0,0,0.03938905457915136,0.04123922846778788,0.02546087946898443,0.0418142706687391,0.05437665651645032,0.039504078599234806,-0.7898258138151732
4.0,22.0,27.0,32.0,56.0,13.0,2.408241609673033e-09,19.844368978290227,145,1.1806631165478372e-07,15.952019407146787,8.894239663470432e-09,18.537861998574858,518950,No,19.58169413753374,2010-08-28,0,0,0.04285953835763477,0.040801199886240695,0.035650853593141574,0.029191952299241264,0.040139035687326394,0.03296701485960134,-0.8181818181818181
16.0,17.0,29.0,31.0,36.0,23.0,9.277084142586594e-10,20.798303641289262,146,7.05432275493492e-09,18.769625251297658,6.76401436135529e-08,16.509064189713776,454917,No,22.308708431493613,2010-08-25,0,0,0.0440434756191161,0.038822555863525385,0.0371942500615631,0.02663630649607729,0.014490906458115823,0.03779204783933186,-0.8181818181818181
7.0,10.0,12.0,22.0,27.0,26.0,3.5454600511460266e-12,26.365353189711136,147,6.243326988081496e-10,21.194337718477456,1.445313945313945e-07,15.749769089799113,667260,Yes,24.612481683240702,2010-08-21,1,8,0.05467609716803534,0.023606744052782087,0.008525118388667582,0.00732077618214793,0.0013128368560058079,0.03352514691315013,-0.8181818181818181
4.0,32.0,33.0,47.0,55.0,39.0,4.050419433198271e-10,21.627030490431704,148,9.131461470091725e-08,16.208954988761374,9.43878494898903e-09,18.478438578104058,535079,No,19.837836705568975,2010-08-18,0,0,0.04285953835763477,0.02099048770665937,0.036458441455930045,0.03320940990348145,0.04394074639332187,0.008462589835952378,-0.7898258138151732
9.0,33.0,36.0,50.0,58.0,31.0,6.885183203108838e-10,21.09647918909296,149,6.007138141380612e-08,16.627732291614848,1.1835076971553397e-08,18.252198090279315,545670,No,20.24840651973161,2010-08-14,0,0,0.058915096681967344,0.018570493002298214,0.03277076243326938,0.025749688429403957,0.03203088008773818,0.023282953821754396,-0.7898258138151732
7.0,10.0,22.0,23.0,52.0,29.0,4.5556211544304583e-10,21.509489040923018,150,2.7657705107015255e-08,17.40336148208331,1.8796201062210913e-08,17.789611058688628,465486,No,20.990609279994327,2010-08-11,0,0,0.05467609716803534,0.023606744052782087,0.02752431119298885,0.008808646760401936,0.052719923230653755,0.027612999172407976,-0.7898258138151732
4.0,22.0,26.0,31.0,52.0,30.0,2.153853937813658e-09,19.956007070254362,151,7.962484061612847e-08,16.345939724737363,1.1305566861122418e-08,18.297970589959426,496710,No,19.962624280837478,2010-08-07,0,0,0.04285953835763477,0.040801199886240695,0.03444933270237477,0.02663630649607729,0.052719923230653755,0.02546045953742628,-0.7898258138151732
19.0,28.0,30.0,37.0,53.0,36.0,9.077138511756439e-10,20.820091928871932,152,2.4721328354108406e-08,17.515599469793028,2.6682718990411297e-08,17.439249709906747,423143,No,21.094025397238028,2010-08-04,0,0,0.02988965828662805,0.030943909072119084,0.03749665799486929,0.039500623112509015,0.05035833319328412,0.013157851515973795,-0.7898258138151732
1.0,16.0,17.0,41.0,57.0,15.0,9.972364850810493e-10,20.72603317742233,153,1.6853310809888367e-07,15.596133619221352,7.673461670445078e-09,18.685497997380924,651906,Yes,19.250743001558348,2010-07-31,1,6,0.028692593691507146,0.03728148819469288,0.017084146545142675,0.04173983571281697,0.03612440882529432,0.03619014629541915,-0.7898258138151732
1.0,11.0,20.0,25.0,27.0,2.0,3.109766643228563e-12,26.496473426884272,154,3.0416642981200105e-09,19.61086100484654,6.149103964868447e-08,16.6043743695181,559986,No,23.096229569910296,2010-07-28,0,0,0.028692593691507146,0.026132034153582305,0.023347455409126545,0.012362102742318908,0.0013128368560058079,0.010945663976071029,-0.7408492047015434
20.0,30.0,38.0,46.0,59.0,27.0,6.050513265199271e-10,21.22570782427316,155,3.033525616795613e-08,17.31095523095434,1.4963250257367904e-08,18.017668624805268,574825,No,20.902079681993843,2010-07-24,0,0,0.025361350106022636,0.026010434090873284,0.029218521549938193,0.03540600297131006,0.02798152008228899,0.03168588237860395,-0.7408492047015434
16.0,22.0,30.0,51.0,58.0,25.0,1.7592962363716042e-09,20.15835197356191,156,6.536950930933731e-08,16.54320990570856,1.8635549771080903e-08,17.79819480238002,505403,No,20.184123568473073,2010-07-21,0,0,0.0440434756191161,0.040801199886240695,0.03749665799486929,0.023170119182315985,0.03203088008773818,0.03517991245057005,-0.7408492047015434
22.0,27.0,35.0,37.0,45.0,3.0,4.70478509736894e-10,21.477270833319498,157,8.9414753932128e-09,18.53256522857955,5.024696382721073e-08,16.80631571318171,519084,No,22.07693674482633,2010-07-17,0,0,0.017323380874220563,0.03323934090439204,0.03425425434333735,0.039500623112509015,0.047891603411939654,0.012608891016922768,-0.3301578678847018
20.0,21.0,23.0,38.0,42.0,6.0,8.460352394084895e-10,20.890460103042685,158,1.0611083930938954e-08,18.361366728281418,1.171464987254461e-07,15.95984055954597,466831,No,21.91967459279788,2010-07-14,0,0,0.025361350106022636,0.04122910622796723,0.029496380697005928,0.040677207584583014,0.03676173397704462,0.01834409596143901,-0.3301578678847018
20.0,21.0,27.0,28.0,56.0,4.0,4.0983462602384337e-10,21.615267388759516,159,2.1996983011958904e-08,17.63236052881212,4.4627237609693746e-08,16.92492145558956,644472,Yes,21.201866393829622,2010-07-10,1,6,0.025361350106022636,0.04122910622796723,0.035650853593141574,0.019013612562464834,0.040139035687326394,0.014405583401819497,-0.3301578678847018
