D1,D2,D3,D4,D5,PowerBall,Prob,NLL,Offset,jProb,jNLL,BoundedP,BoundedNLL,Winners,Jackpot,NLLbeta,Date,is_jackpot,inter_arrival,pD1,pD2,pD3,pD4,pD5,pPowerBall,running_burstiness
9.0,16.0,19.0,23.0,41.0,12.0,2.4081374746145036e-09,19.8444122203427,630,1.906112660331504e-08,17.775614832213503,4.8378001709872083e-08,16.844220636671473,233547,No,21.395269831269392,2002-10-30,0,0,0.06579244640801543,0.04478536049071575,0.03126973455135444,0.017521335196165132,0.05396998144939077,0.027639202321973158,0.0
12.0,14.0,27.0,33.0,39.0,41.0,1.887389378731001e-09,20.088071243817677,631,3.321636380566381e-08,17.220223196739468,3.408450120468261e-08,17.194423066104587,446856,Yes,20.88107011134677,2002-10-26,1,17,0.059353603650788386,0.04166815682601187,0.04272629348647472,0.04318541757748216,0.04600303188251695,0.008990654870663521,0.0
2.0,14.0,18.0,30.0,31.0,36.0,3.370474008886895e-10,21.810797540011187,632,1.8060810736598837e-08,17.829521398680612,3.0619243582206534e-08,17.301637150411736,364156,No,21.450084462091816,2002-10-23,0,0,0.040736578400239365,0.04166815682601187,0.02856763442592063,0.03744454780150356,0.01121136855329359,0.01655696172281438,0.0
4.0,18.0,20.0,25.0,42.0,29.0,3.0650914155870935e-09,19.603188442362853,633,4.053581248474928e-08,17.021079994677788,2.7150068200971312e-08,17.421886278563314,360830,No,20.668242195030768,2002-10-19,0,0,0.05177488215685684,0.04580484744784566,0.03383901928448862,0.02313501110144865,0.05678684677114263,0.029072182575946685,0.0
8.0,11.0,24.0,31.0,37.0,41.0,1.1956919989527294e-09,20.544540740542732,634,3.130896830193305e-08,17.27936125322308,3.36321210971605e-08,17.20778424160539,294637,No,20.940304057175382,2002-10-16,0,0,0.06534692674600528,0.03407127067432252,0.041402698341085,0.03974949974812415,0.036295617093418095,0.008990654870663521,0.0
23.0,26.0,46.0,49.0,52.0,28.0,1.7731209407988687e-11,24.755694785648288,635,5.959449586117725e-09,18.93828771145633,8.198871835235472e-08,16.316684180216146,297161,No,22.526586935663254,2002-10-12,0,0,0.008352396857733167,0.030510458390575847,0.004801476483243341,0.01449129665005113,0.0326335124416004,0.030643095260400408,0.0
9.0,10.0,38.0,42.0,43.0,5.0,1.2360819279392903e-09,20.511319195367122,636,5.747015599784962e-08,16.672000050008144,7.143314314973301e-08,16.454503885531444,284908,No,20.374348852039518,2002-10-09,0,0,0.06579244640801543,0.031079317190150956,0.019914421304319186,0.03430284581241889,0.05860728797724612,0.01509907302964503,0.0
14.0,19.0,22.0,39.0,43.0,12.0,5.829252934937726e-09,18.96037698631495,637,4.2794192763456445e-08,16.966863426661256,3.510176000224651e-08,17.16501456521754,280390,No,20.637430515737947,2002-10-05,0,0,0.05000074878242976,0.0454690068043375,0.03829445473990349,0.04133404460831715,0.05860728797724612,0.027639202321973158,0.0
2.0,4.0,5.0,38.0,43.0,34.0,8.891505604763953e-11,23.143339628382343,638,3.9020716239430295e-09,19.36175823921354,3.046878046878047e-07,15.003978175753744,221676,No,22.862195899483883,2002-10-02,0,0,0.040736578400239365,0.013797458783233702,0.0031231893045344725,0.04292530164894223,0.05860728797724612,0.020133921140053742,0.0
12.0,22.0,24.0,31.0,35.0,8.0,2.1804595228425376e-09,19.943730192063825,639,1.4754519897237999e-08,18.03171636739075,5.88179936006023e-08,16.64881801523876,261296,No,21.64583652922713,2002-09-28,0,0,0.059353603650788386,0.04128506017208144,0.041402698341085,0.03974949974812415,0.026506687423204698,0.020398218728168716,0.0
1.0,12.0,23.0,36.0,49.0,9.0,2.4249115698032917e-09,19.837470779282366,640,2.3361842364696903e-07,15.269576720750536,1.0954462300217995e-08,18.329518947694353,224948,No,19.004457303033405,2002-09-25,0,0,0.03503659365835229,0.03689063138024648,0.04004611950159609,0.04463171356316032,0.04720097295423558,0.022238371960124455,0.0
3.0,11.0,28.0,40.0,45.0,33.0,3.395561149462572e-09,19.500796802565407,641,1.6135104342171986e-07,15.639683451647413,1.757482093366447e-08,17.85679858799778,250464,No,19.37176302049584,2002-09-21,0,0,0.04639989124151627,0.03407127067432252,0.042202488542142425,0.03931958141109403,0.05890938979751049,0.021972263166844176,0.0
6.0,27.0,32.0,42.0,44.0,10.0,2.9188251217797135e-09,19.652084657187828,642,7.126896088223798e-08,16.456804935555226,2.0614306328592042e-08,17.6972805202214,240383,No,20.13931290658499,2002-09-18,0,0,0.06060837761516858,0.027424576151205356,0.03583818531121881,0.03430284581241889,0.059328570157496555,0.02407661613364039,0.0
5.0,14.0,26.0,31.0,40.0,29.0,5.863620011433051e-09,18.954498674694797,643,6.115011558893257e-08,16.609934084562646,2.0737113128417476e-08,17.691340837255826,824987,Yes,20.2887395799025,2002-09-14,1,12,0.05659668806715906,0.04166815682601187,0.04276574445442939,0.03974949974812415,0.05031125712922236,0.029072182575946685,-0.42208751442902925
3.0,6.0,26.0,39.0,48.0,28.0,2.4533712816517855e-09,19.825802724928778,644,1.4353995602638195e-07,15.7566524012955,2.6841544698687554e-08,17.433314974386935,528158,No,19.502578429691678,2002-09-11,0,0,0.04639989124151627,0.019006973858822447,0.04276574445442939,0.04133404460831715,0.05135665930901029,0.030643095260400408,0.0
6.0,12.0,19.0,24.0,34.0,18.0,1.1028936538996773e-09,20.625328516645443,645,1.2225023428690205e-08,18.219780885130035,4.2946471517900085e-08,16.9633113451412,543026,No,21.827674725587258,2002-09-07,0,0,0.06060837761516858,0.03689063138024648,0.03126973455135444,0.020256538707386747,0.02200486311836242,0.03538969229880167,0.0
15.0,18.0,26.0,31.0,36.0,20.0,3.944571691072679e-09,19.350925458613027,646,1.4724137213248086e-08,18.03377770245322,5.990721570431714e-08,16.630468876570564,412606,No,21.653866599305843,2002-09-04,0,0,0.04449854691281522,0.04580484744784566,0.04276574445442939,0.03974949974812415,0.031318476526451366,0.036350823285534316,-0.19514648881037377
12.0,14.0,22.0,29.0,41.0,41.0,1.6013372808335117e-09,20.252426756266487,647,2.8973241203391915e-08,17.35689315004985,3.4993421236807476e-08,17.168105757787213,391560,No,21.007979125020537,2002-08-31,0,0,0.059353603650788386,0.04166815682601187,0.03829445473990349,0.03484592093562456,0.05396998144939077,0.008990654870663521,-0.19514648881037377
24.0,30.0,36.0,37.0,38.0,42.0,4.099958523605086e-11,23.917459165469293,648,3.557577293227932e-09,19.454186059362076,7.578789091394131e-07,14.092742214541213,336443,No,23.00668660106713,2002-08-28,0,0,0.006177434126388339,0.018487529202427175,0.025354350910026427,0.0440377621566424,0.04125875578758214,0.007792891002435897,-0.19514648881037377
5.0,10.0,18.0,24.0,45.0,20.0,2.17972035629113e-09,19.94406924530428,649,3.897017085763597e-08,17.06046933326781,2.445915907454369e-08,17.52626108689638,331704,No,20.719938059045607,2002-08-24,0,0,0.05659668806715906,0.031079317190150956,0.02856763442592063,0.020256538707386747,0.05890938979751049,0.036350823285534316,-0.19514648881037377
1.0,6.0,43.0,47.0,48.0,36.0,9.947818910149205e-11,23.03108270080306,650,7.038520136725705e-08,16.469282803730643,1.2962502074000334e-07,15.858620010396708,258408,No,20.19878936159872,2002-08-21,0,0,0.03503659365835229,0.019006973858822447,0.008917019146498605,0.019701346415838625,0.05135665930901029,0.01655696172281438,-0.19514648881037377
3.0,26.0,33.0,42.0,46.0,41.0,8.375444588221946e-10,20.900546768477465,651,1.1483647657670474e-07,15.979756663314479,1.5837539783899933e-08,17.960882779296,270423,No,19.679122610626735,2002-08-17,0,0,0.04639989124151627,0.030510458390575847,0.033435447836141226,0.03430284581241889,0.057373791695394694,0.008990654870663521,-0.19514648881037377
4.0,16.0,19.0,33.0,41.0,29.0,4.912996078020293e-09,19.131381882046337,652,6.463507311299677e-08,16.554508646043868,1.721615111869172e-08,17.877417875200514,244143,No,20.233145987445646,2002-08-14,0,0,0.05177488215685684,0.04478536049071575,0.03126973455135444,0.04318541757748216,0.05396998144939077,0.029072182575946685,-0.19514648881037377
11.0,16.0,21.0,27.0,35.0,31.0,2.009297662771334e-09,20.025480597444144,653,1.314471395365252e-08,18.14724613984938,5.3836032672011506e-08,16.73732284169476,270980,No,21.759117534543094,2002-08-10,0,0,0.06270280909279832,0.04478536049071575,0.036203870251496344,0.029093633380955556,0.026506687423204698,0.02562788630649202,-0.3686319452386939
13.0,35.0,40.0,46.0,47.0,35.0,1.39270985784706e-10,22.69459954266137,654,1.380765594479546e-08,18.098042620007647,5.781255781255781e-08,16.66605982167327,211403,No,21.71149588327301,2002-08-07,0,0,0.055039810385107274,0.007475869297023189,0.014943678606317458,0.02255536650851133,0.054808884872159847,0.018321610553858947,-0.3686319452386939
13.0,19.0,24.0,33.0,34.0,41.0,8.852545435593839e-10,20.845145892434164,655,1.4832273123870256e-08,18.026460413792037,5.700285812330629e-08,16.68016442785481,235077,No,21.645882733901914,2002-08-03,0,0,0.055039810385107274,0.0454690068043375,0.041402698341085,0.04318541757748216,0.02200486311836242,0.008990654870663521,-0.3686319452386939
2.0,4.0,6.0,22.0,34.0,26.0,2.4481968697369063e-11,24.43308424087383,656,7.584028936553546e-10,20.999806349521183,2.7016979631358715e-07,15.124215200371696,221841,No,24.456854646110195,2002-07-31,0,0,0.040736578400239365,0.013797458783233702,0.003965342120998093,0.01497185428989994,0.02200486311836242,0.033341701430732854,-0.3686319452386939
2.0,5.0,17.0,22.0,44.0,30.0,4.1672254360397726e-10,21.59860047864199,657,2.0589877171599242e-08,17.698466281364077,4.25851430315716e-08,16.971760399627726,236012,No,21.351976895795744,2002-07-27,0,0,0.040736578400239365,0.016294858502441553,0.02580287052968408,0.01497185428989994,0.059328570157496555,0.027390777274554565,-0.3686319452386939
16.0,19.0,22.0,34.0,37.0,20.0,3.9391651505773095e-09,19.352297026805,658,1.5527015073205804e-08,17.980684422173987,7.145715429028754e-08,16.454167807558193,203294,No,21.605376996641702,2002-07-24,0,0,0.03879581619039429,0.0454690068043375,0.03829445473990349,0.044197682939665674,0.036295617093418095,0.036350823285534316,-0.3686319452386939
2.0,3.0,6.0,13.0,26.0,10.0,2.3344582194902215e-13,29.08582637063816,659,3.492024457502451e-11,24.077954381114996,1.1320079783922316e-06,13.691517530158444,332397,Yes,27.35227775002955,2002-07-20,1,16,0.040736578400239365,0.011538743326251521,0.003965342120998093,0.002101070663951742,0.0024758610842471438,0.02407661613364039,-0.3686319452386939
10.0,11.0,25.0,40.0,45.0,25.0,7.459449693164797e-09,18.71378419312399,660,8.653647817036275e-08,16.262699798952323,2.5371170069650957e-08,17.48965234419175,268233,No,19.974932975737385,2002-07-17,0,0,0.06489281970539651,0.03407127067432252,0.042319498466848585,0.03931958141109403,0.05890938979751049,0.03441817917565507,-0.3112352404064076
3.0,22.0,37.0,42.0,49.0,8.0,1.4297874984569466e-09,20.3657400061947,661,1.5824492544559663e-07,15.659121843130766,1.4383985675851705e-08,18.057150355056653,279641,No,19.373462038392745,2002-07-13,0,0,0.04639989124151627,0.04128506017208144,0.022598950167255424,0.03430284581241889,0.04720097295423558,0.020398218728168716,-0.3112352404064076
26.0,31.0,37.0,43.0,45.0,32.0,5.0101549482676233e-11,23.716969180518056,662,5.1025685907246915e-09,19.09352177876269,9.693247489933561e-08,16.149251235915944,227249,No,22.663735403084303,2002-07-10,0,0,0.003176957119353451,0.015812977287601476,0.022598950167255424,0.031459399951008334,0.05890938979751049,0.023812387094146525,-0.3112352404064076
2.0,9.0,27.0,36.0,39.0,13.0,2.9325024892435165e-09,19.647409686554383,663,7.871001302057666e-08,16.357495459367385,2.7529789434551336e-08,17.407997166402644,277313,No,20.062769744462685,2002-07-06,0,0,0.040736578400239365,0.02800048169070633,0.04272629348647472,0.04463171356316032,0.04600303188251695,0.029306442494868957,-0.3112352404064076
7.0,19.0,38.0,48.0,49.0,10.0,1.1123000593292635e-09,20.616835839991303,664,9.819113555075767e-08,16.136349895001068,2.778889333511182e-08,17.398629416399043,227155,No,19.855580900637896,2002-07-03,0,0,0.06358344316457927,0.0454690068043375,0.019914421304319186,0.016999978035516228,0.04720097295423558,0.02407661613364039,-0.3112352404064076
4.0,33.0,35.0,36.0,45.0,22.0,1.5495373270420074e-09,20.285309449257433,665,4.349474047044392e-08,16.950625814887246,7.901740279279106e-08,16.353597720223,262103,No,20.59313993933188,2002-06-29,0,0,0.05177488215685684,0.011145918991551316,0.028122918451860164,0.04463171356316032,0.05890938979751049,0.036314374514119584,-0.3112352404064076
6.0,9.0,17.0,23.0,24.0,14.0,2.798516213134955e-11,24.299346670093,666,1.8591584146683664e-09,20.103141916846642,1.4066834343332038e-07,15.776860891507463,184131,No,23.616896214638658,2002-06-26,0,0,0.06060837761516858,0.02800048169070633,0.02580287052968408,0.017521335196165132,0.0011819851797319567,0.03085904014503339,-0.3112352404064076
1.0,16.0,26.0,37.0,48.0,9.0,3.375040466853858e-09,19.50685852251488,667,2.37589106425447e-07,15.25272309888674,9.924604762539937e-09,18.428248833580202,201047,No,18.982199413189566,2002-06-22,0,0,0.03503659365835229,0.04478536049071575,0.04276574445442939,0.0440377621566424,0.05135665930901029,0.022238371960124455,-0.18360184115239392
1.0,3.0,4.0,7.0,11.0,23.0,1.701507706473578e-17,38.612431836726834,668,2.1156955911536697e-14,31.486807658782894,1.407182258246088e-05,11.171336158449536,216885,Yes,33.83022287283745,2002-06-19,1,9,0.03503659365835229,0.011538743326251521,0.002431977836385044,0.00032784877170478134,1.4695591171965819e-06,0.03591974923988435,-0.18360184115239392
7.0,8.0,16.0,42.0,43.0,15.0,2.3680186191125617e-09,19.86121225715465,669,5.231723664981708e-08,16.765939947518426,4.8177131510464836e-08,16.84838137846722,197811,No,20.47000830576319,2002-06-15,0,0,0.06358344316457927,0.024915547327391128,0.023041217596492435,0.03430284581241889,0.05860728797724612,0.032268846205363425,-0.3474186068492775
13.0,18.0,27.0,39.0,49.0,20.0,7.639355059411151e-09,18.68995265363868,670,9.363180475915916e-08,16.18389571674446,1.8169661026803882e-08,17.82351261036431,177400,No,19.883334132185652,2002-06-12,0,0,0.055039810385107274,0.04580484744784566,0.04272629348647472,0.04133404460831715,0.04720097295423558,0.036350823285534316,-0.3474186068492775
26.0,37.0,42.0,46.0,48.0,38.0,2.4910983029921514e-12,26.718297417162542,671,1.995237479939919e-09,20.032502756125123,1.417233560090703e-07,15.769388876668764,227367,Yes,23.55207019484229,2002-06-08,1,3,0.003176957119353451,0.004771457939896616,0.010713268277533352,0.02255536650851133,0.05135665930901029,0.013242188886897694,-0.3474186068492775
1.0,18.0,21.0,36.0,47.0,33.0,3.122896828267043e-09,19.584504795288822,672,1.7735312060231486e-07,15.545123060153843,1.0238013333988565e-08,18.397158246510173,220246,No,19.259595414574537,2002-06-05,0,0,0.03503659365835229,0.04580484744784566,0.036203870251496344,0.04463171356316032,0.054808884872159847,0.021972263166844176,0.0
2.0,6.0,17.0,19.0,27.0,2.0,6.3393487235836e-12,25.784245077742803,673,1.9615958836421178e-09,20.049507468658415,1.1247885397545261e-07,16.00050059763215,237907,No,23.577296439614557,2002-06-01,0,0,0.040736578400239365,0.019006973858822447,0.02580287052968408,0.008682391725407045,0.003480935478159454,0.010498898670948302,0.0
18.0,28.0,31.0,35.0,49.0,13.0,1.584620106822573e-09,20.262921138583188,674,2.8623631665560145e-08,17.369033178291065,3.937697436149448e-08,17.050084598543563,209201,No,21.005593599103435,2002-05-29,0,0,0.02772504418608188,0.02434680691565911,0.03797768915546427,0.04468567419267973,0.04720097295423558,0.029306442494868957,0.0
9.0,29.0,30.0,33.0,42.0,27.0,4.3958206434251285e-09,19.242611601186166,675,3.138492590586688e-08,17.27693812599325,6.362440224874086e-08,16.57026875703159,224024,No,20.914791580271785,2002-05-25,0,0,0.06579244640801543,0.02134789187476687,0.03978823906656737,0.04318541757748216,0.05678684677114263,0.03207519742780563,0.0
5.0,20.0,22.0,23.0,34.0,19.0,1.34075007571408e-09,20.430036621594077,676,1.2568798629349826e-08,18.19204839334696,1.212198792843954e-07,15.925659756262776,207321,No,21.785204336284224,2002-05-22,0,0,0.05659668806715906,0.04457900699444933,0.03829445473990349,0.017521335196165132,0.02200486311836242,0.03599189079731963,0.0
2.0,18.0,25.0,31.0,32.0,1.0,4.1204383107109266e-10,21.609891386142735,677,2.7945924377998845e-08,17.392994466296294,4.084582888930714e-08,17.01346112882667,224920,No,21.027501075259316,2002-05-18,0,0,0.040736578400239365,0.04580484744784566,0.042319498466848585,0.03974949974812415,0.014311009094726877,0.009172864743249309,-0.6185128603389075
30.0,33.0,36.0,37.0,49.0,35.0,7.0658260113368444e-12,25.67575119065495,678,3.11329485333611e-09,19.587584233192302,2.5099645593004224e-07,15.19782701771494,425907,Yes,23.111059768196647,2002-05-15,1,7,0.0006565302182386528,0.011145918991551316,0.025354350910026427,0.0440377621566424,0.04720097295423558,0.018321610553858947,-0.6185128603389075
3.0,15.0,16.0,36.0,40.0,22.0,3.789434641058696e-09,19.39104900020383,679,5.849278843419736e-08,16.654362364936645,1.8432989447482202e-08,17.809123872912213,413158,No,20.332109019852133,2002-05-11,0,0,0.04639989124151627,0.04346750716481398,0.023041217596492435,0.04463171356316032,0.05031125712922236,0.036314374514119584,0.0
6.0,11.0,25.0,28.0,34.0,35.0,1.1286663001329135e-09,20.602229166652968,680,2.1369854883769562e-08,17.66128455829028,4.416237055125944e-08,16.935392755456853,334707,No,21.300417707657115,2002-05-08,0,0,0.06060837761516858,0.03407127067432252,0.042319498466848585,0.032034779382291184,0.02200486311836242,0.018321610553858947,0.0
6.0,7.0,9.0,12.0,20.0,20.0,1.2414247823104997e-13,29.71734647092926,681,3.439460122819309e-11,24.09312150490663,1.417233560090703e-06,13.466803783674717,361065,No,27.329281607265358,2002-05-04,0,0,0.06060837761516858,0.0218970826115374,0.007578612079062381,0.0015893274755196004,0.00021364078978599165,0.036350823285534316,0.0
3.0,26.0,32.0,45.0,48.0,6.0,1.117209621254228e-09,20.612431669959207,682,1.3490133122518496e-07,15.81872220554429,1.4580592182003113e-08,18.043574495141115,293131,No,19.5302875971809,2002-05-01,0,0,0.04639989124151627,0.030510458390575847,0.03583818531121881,0.025509990880840695,0.05135665930901029,0.01680799430374569,0.0
1.0,9.0,12.0,18.0,33.0,14.0,5.00985536517746e-11,23.71702897748051,683,3.387282844941126e-09,19.503237757609824,5.905139833711262e-08,16.644857614022666,294909,No,23.03773877835203,2002-04-27,0,0,0.03503659365835229,0.02800048169070633,0.01307048245928301,0.007065997920167066,0.01791803050753786,0.03085904014503339,0.0
1.0,13.0,16.0,33.0,43.0,1.0,7.393937602048347e-10,21.025190508459684,684,8.126255007420575e-08,16.3255805652129,1.4903344656298467e-08,18.021680175608342,233507,No,20.014729008502005,2002-04-24,0,0,0.03503659365835229,0.03945070251878546,0.023041217596492435,0.04318541757748216,0.05860728797724612,0.009172864743249309,-0.6185128603389075
27.0,34.0,40.0,42.0,44.0,8.0,1.2587651793188985e-11,25.098304798914754,685,2.3470640674038007e-09,19.87010062287711,2.4604749307130257e-07,15.217741258382517,259700,No,23.3981503986019,2002-04-20,0,0,0.002209111220054646,0.009185088459806263,0.014943678606317458,0.03430284581241889,0.059328570157496555,0.020398218728168716,-0.6185128603389075
2.0,3.0,22.0,23.0,36.0,22.0,3.586950185875609e-10,21.748548618892485,686,7.268269340415537e-09,18.739747628704038,1.6365846050414003e-07,15.625484138562934,232463,No,22.38037153102704,2002-04-17,0,0,0.040736578400239365,0.011538743326251521,0.03829445473990349,0.017521335196165132,0.031318476526451366,0.036314374514119584,-0.6185128603389075
16.0,22.0,32.0,33.0,38.0,13.0,2.9973687756395053e-09,19.62553100792027,687,1.5683018545731272e-08,17.9706873312576,7.558578987150417e-08,16.397997536091136,272877,No,21.591556668947455,2002-04-13,0,0,0.03879581619039429,0.04128506017208144,0.03583818531121881,0.04318541757748216,0.04125875578758214,0.029306442494868957,-0.6185128603389075
7.0,12.0,17.0,29.0,48.0,21.0,3.948957132410939e-09,19.349814310003186,688,6.644797093585425e-08,16.526846587454955,2.2045855379188713e-08,17.630141217383773,209603,No,20.208783125921606,2002-04-10,0,0,0.06358344316457927,0.03689063138024648,0.02580287052968408,0.03484592093562456,0.05135665930901029,0.03645906721337373,-0.6185128603389075
15.0,16.0,22.0,30.0,35.0,20.0,2.753443011503593e-09,19.71041370418848,689,1.1551029872854885e-08,18.276491237472758,7.570692094501618e-08,16.396396254724163,219125,No,21.88821466113292,2002-04-06,0,0,0.04449854691281522,0.04478536049071575,0.03829445473990349,0.03744454780150356,0.026506687423204698,0.036350823285534316,-0.6185128603389075
8.0,14.0,17.0,29.0,36.0,3.0,9.149856169862353e-10,20.812112769917302,690,1.8253270179894616e-08,17.81892158503072,3.936759889140841e-08,17.05032272213083,194440,No,21.448024985900116,2002-04-03,0,0,0.06534692674600528,0.04166815682601187,0.02580287052968408,0.03484592093562456,0.031318476526451366,0.011933400371440452,-0.6185128603389075
8.0,13.0,16.0,19.0,29.0,37.0,4.9758192442547006e-11,23.72384599366893,691,2.2570120942675326e-09,19.909223980566427,1.4724504520422885e-07,15.731167663848566,219550,No,23.425551169964418,2002-03-30,0,0,0.06534692674600528,0.03945070251878546,0.023041217596492435,0.008682391725407045,0.006493226164903653,0.014858650074345068,-0.6185128603389075
15.0,35.0,40.0,43.0,46.0,33.0,1.9715319840532365e-10,22.347040032529183,692,1.1103549125934934e-08,18.316001038659188,7.808449366890924e-08,16.36547434438558,273101,Yes,21.91386870883491,2002-03-27,1,14,0.04449854691281522,0.007475869297023189,0.014943678606317458,0.031459399951008334,0.057373791695394694,0.021972263166844176,-0.6185128603389075
1.0,2.0,10.0,39.0,48.0,13.0,1.9096999228234723e-10,22.37890480869413,693,1.2477022855659786e-08,18.19937705569587,1.489584822918156e-07,15.719598212165748,310278,No,21.890209359366178,2002-03-23,0,0,0.03503659365835229,0.009530788141994574,0.009192775754048397,0.04133404460831715,0.05135665930901029,0.029306442494868957,0.0
4.0,20.0,25.0,30.0,49.0,37.0,2.5651272695713664e-09,19.781257741787986,694,1.3017021876129035e-07,15.854422867887981,1.3312714600959366e-08,18.13454627334684,232008,No,19.548877551740517,2002-03-20,0,0,0.05177488215685684,0.04457900699444933,0.042319498466848585,0.03744454780150356,0.04720097295423558,0.014858650074345068,0.0
10.0,16.0,37.0,38.0,45.0,14.0,5.125087419462652e-09,19.08911825461129,695,6.929208441893159e-08,16.484935159223415,2.781070565327125e-08,17.397844794938628,253088,No,20.17484091981298,2002-03-16,0,0,0.06489281970539651,0.04478536049071575,0.022598950167255424,0.04292530164894223,0.05890938979751049,0.03085904014503339,0.0
4.0,27.0,28.0,33.0,49.0,39.0,1.431551883984503e-09,20.364506747559243,696,1.0928921926244771e-07,16.029268081006947,1.9718032140392388e-08,17.741732282792235,208487,No,19.712318759901116,2002-03-13,0,0,0.05177488215685684,0.027424576151205356,0.042202488542142425,0.04318541757748216,0.04720097295423558,0.01171984626107841,0.0
2.0,12.0,38.0,44.0,49.0,19.0,1.4491091300652997e-09,20.352316862389102,697,1.8667347000094858e-07,15.49390489611583,2.1944261575597985e-08,17.634760163240063,243693,No,19.233507577752842,2002-03-09,0,0,0.040736578400239365,0.03689063138024648,0.019914421304319186,0.028502119205736337,0.04720097295423558,0.03599189079731963,0.0
5.0,7.0,15.0,30.0,38.0,2.0,4.088953974085546e-10,21.617561744653205,698,2.0088725903213745e-08,17.723107079582444,4.5549287973530385e-08,16.904470845118265,204824,No,21.376969972224668,2002-03-06,0,0,0.05659668806715906,0.0218970826115374,0.020341664444093577,0.03744454780150356,0.04125875578758214,0.010498898670948302,0.0
6.0,22.0,25.0,36.0,46.0,34.0,5.459483649574215e-09,19.025911621336643,699,1.0599508905127152e-07,16.059873073612586,1.413195857640302e-08,18.074827038645218,208893,No,19.753771167450356,2002-03-02,0,0,0.06060837761516858,0.04128506017208144,0.042319498466848585,0.04463171356316032,0.057373791695394694,0.020133921140053742,0.0
1.0,2.0,6.0,19.0,45.0,27.0,2.172323968042319e-11,24.55263847542831,700,6.819461817871e-10,21.106070373534457,2.7971715001790183e-07,15.089486922858839,202291,No,24.590011932931326,2002-02-27,0,0,0.03503659365835229,0.009530788141994574,0.003965342120998093,0.008682391725407045,0.05890938979751049,0.03207519742780563,-0.29765455696536247
8.0,15.0,19.0,21.0,38.0,33.0,1.0176429658703235e-09,20.70577670148412,701,1.1948884098291948e-08,18.24262794382523,6.1666728333395e-08,16.601521300535698,227522,No,21.83943654139501,2002-02-23,0,0,0.06534692674600528,0.04346750716481398,0.03126973455135444,0.01263835119444465,0.04125875578758214,0.021972263166844176,-0.29765455696536247
8.0,9.0,19.0,22.0,25.0,11.0,3.8302316121393814e-11,23.985510748426933,702,1.9112425537134695e-09,20.075512254722444,1.7715419501133785e-07,15.546245325354553,274677,Yes,23.594705302031453,2002-02-20,1,10,0.06534692674600528,0.02800048169070633,0.03126973455135444,0.01497185428989994,0.0017272888101559367,0.02588627856127779,-0.29765455696536247
19.0,31.0,32.0,42.0,45.0,6.0,4.3743221407521166e-10,21.550099361391865,703,1.5537388631394082e-08,17.980016547865336,4.7512619351699803e-08,16.86227049062789,273359,No,21.599911468145358,2002-02-16,0,0,0.02272587100944652,0.015812977287601476,0.03583818531121881,0.03430284581241889,0.05890938979751049,0.01680799430374569,0.0
2.0,10.0,33.0,38.0,43.0,19.0,3.8329469201315875e-09,19.379631898770256,704,1.243426715629602e-07,15.900224602386546,2.5516036318505448e-08,17.48395870720569,229568,No,19.622151060457774,2002-02-13,0,0,0.040736578400239365,0.031079317190150956,0.033435447836141226,0.04292530164894223,0.05860728797724612,0.03599189079731963,0.0
17.0,21.0,30.0,35.0,36.0,12.0,2.201400563971761e-09,19.934172059151518,705,1.3234628294567516e-08,18.140429086696304,8.455687126047235e-08,16.285841496299888,252947,No,21.75702513937439,2002-02-09,0,0,0.03313551301505323,0.043167431475716375,0.03978823906656737,0.04468567419267973,0.031318476526451366,0.027639202321973158,0.0
10.0,24.0,28.0,34.0,35.0,32.0,2.7796597261089467e-09,19.700937317415676,706,1.9792809297251948e-08,17.737947132012415,5.8946137377509923e-08,16.646641735816164,193807,No,21.363792555681197,2002-02-06,0,0,0.06489281970539651,0.036383044365062026,0.042202488542142425,0.044197682939665674,0.026506687423204698,0.023812387094146525,0.0
12.0,19.0,27.0,43.0,45.0,28.0,6.548251779937006e-09,18.84406772675083,707,7.152196512895078e-08,16.453261229823408,2.3259710766427004e-08,17.576543124738578,226902,No,20.149727856008624,2002-02-02,0,0,0.059353603650788386,0.0454690068043375,0.04272629348647472,0.031459399951008334,0.05890938979751049,0.030643095260400408,-0.27739580897282934
7.0,9.0,15.0,21.0,40.0,18.0,8.149451992770258e-10,20.927900245099295,708,1.0495374618190422e-08,18.372331189390387,5.5774638334935176e-08,16.70194658100679,226166,No,21.976885756718097,2002-01-30,0,0,0.06358344316457927,0.02800048169070633,0.020341664444093577,0.01263835119444465,0.05031125712922236,0.03538969229880167,-0.27739580897282934
5.0,14.0,15.0,22.0,30.0,31.0,1.5857165580074388e-10,22.564814537700844,709,4.635056233450487e-09,19.18961750565041,7.029928373465787e-08,16.47050422687789,714647,Yes,22.74184368742381,2002-01-26,1,7,0.05659668806715906,0.04166815682601187,0.020341664444093577,0.01497185428989994,0.008615002084604636,0.02562788630649202,-0.27739580897282934
14.0,18.0,30.0,32.0,47.0,36.0,3.4471124995758206e-09,19.485728912991597,710,5.3952657763296726e-08,16.735158883002537,2.167970917970918e-08,17.646889074684996,471763,No,20.406112954895452,2002-01-23,0,0,0.05000074878242976,0.04580484744784566,0.03978823906656737,0.04168513174586848,0.054808884872159847,0.01655696172281438,0.0
