D1,D2,D3,D4,D5,PowerBall,Prob,NLL,Offset,jProb,jNLL,BoundedP,BoundedNLL,Winners,Jackpot,NLLbeta,Date,is_jackpot,inter_arrival,pD1,pD2,pD3,pD4,pD5,pPowerBall,running_burstiness
7.0,10.0,11.0,14.0,36.0,15.0,1.65475242218642e-11,24.824784619140814,81,4.882395293889358e-10,21.440214991585663,3.7578162578162576e-07,14.794257644771676,369345,No,24.706750209601292,2014-12-27,0,0,0.0519693874774364,0.027336071400600334,0.008825007284084141,0.002156114445639501,0.014810459621420961,0.041332712660117836,0.0
11.0,12.0,46.0,47.0,50.0,22.0,1.5252040899848896e-09,20.301137606343115,82,3.288900696323892e-08,17.230127369866533,7.489626866789496e-08,16.407161765182263,425765,No,20.740407723789943,2014-12-24,0,0,0.05530668962235822,0.0321447283396918,0.01220423278098364,0.031057314625148692,0.054630864786171705,0.04143125388991642,0.0
14.0,15.0,19.0,31.0,56.0,5.0,8.342924212302004e-10,20.904437150048114,83,4.064356222546078e-08,17.018425384331948,3.7685222870408047e-08,17.09399778563349,363614,No,20.512977560948485,2014-12-20,0,0,0.04977723117700994,0.0380260798541169,0.02291595429887995,0.02725002546716933,0.04061489852096801,0.017378639506124827,-0.3207776012490746
22.0,31.0,38.0,47.0,48.0,15.0,7.63852975977403e-10,20.9926457851011,84,9.378634592711955e-09,18.484831650332968,4.422992928740054e-08,16.933864143814898,286967,No,21.93110106191608,2014-12-17,0,0,0.019878603491240928,0.020361055181495568,0.027325602192224793,0.031057314625148692,0.05380170895275508,0.041332712660117836,-0.3207776012490746
5.0,13.0,28.0,43.0,55.0,33.0,1.415831753222028e-09,20.375548667080366,85,1.736669255261312e-07,15.566126593308724,1.0438881912236146e-08,18.37772835675627,309167,No,19.126936641673243,2014-12-13,0,0,0.046185659401541644,0.03433830477556568,0.03594260852520029,0.03690319553384878,0.0442213017214227,0.015220207000012287,-0.3207776012490746
34.0,44.0,48.0,54.0,55.0,10.0,3.3565854597687075e-13,28.72268198387323,86,1.733154005824832e-10,22.475908056551333,2.422621470240517e-07,15.233245444918483,283034,No,25.721695964674144,2014-12-10,0,0,0.0008828974155524172,0.001859181330479166,0.009196084995062404,0.01652565246849673,0.0442213017214227,0.030427943365110902,-0.3207776012490746
12.0,15.0,22.0,43.0,49.0,14.0,4.718819953576384e-09,19.171707078442125,87,5.256404554811886e-08,16.761233495638518,2.319090638178957e-08,17.579505601415192,299115,No,20.28138661184454,2014-12-06,0,0,0.054177162789482036,0.0380260798541169,0.028651580562847737,0.03690319553384878,0.054602753813331247,0.03967422830825418,-0.3207776012490746
25.0,30.0,32.0,46.0,54.0,26.0,4.6527553626116447e-10,21.488391334730995,88,1.3776285695858426e-08,18.100317150810397,4.499154159018103e-08,16.916791329506307,252237,No,21.55450753114108,2014-12-03,0,0,0.011095558096574393,0.02282149306057141,0.03551933955370184,0.032844119784015795,0.04746600997115375,0.03318270431657015,-0.3207776012490746
13.0,24.0,30.0,42.0,48.0,27.0,4.326427624732105e-09,19.25852366438592,89,4.1616341385544555e-08,16.994772925045567,1.755381296903788e-08,17.857994647439725,320141,Yes,20.49507831420252,2014-11-29,1,21,0.05230789958453981,0.03667400595758764,0.03631748581668221,0.03771445301343498,0.05380170895275508,0.030604419808992235,-0.3207776012490746
16.0,17.0,22.0,46.0,54.0,35.0,8.67184477609768e-10,20.865769384838593,90,5.445252085258755e-08,16.72593669198919,3.65737692926633e-08,17.123934539474075,326272,No,20.247502349931143,2014-11-26,0,0,0.04316134163868447,0.040457926798196125,0.028651580562847737,0.032844119784015795,0.04746600997115375,0.011117931578585285,0.0
23.0,49.0,53.0,54.0,57.0,35.0,2.0814943876809075e-13,29.200520117559233,91,9.231345758965057e-11,23.10583118234315,4.367117353177514e-07,14.643992504093836,330204,No,26.234126736147065,2014-11-22,0,0,0.01660585344537511,0.0004720523389370623,0.00393004027855885,0.01652565246849673,0.03677428824539606,0.011117931578585285,0.0
6.0,36.0,38.0,48.0,51.0,17.0,9.12022974431176e-10,20.815355934909256,92,3.3156616099659515e-08,17.22202355954457,2.0536073667003456e-08,17.701082806171136,291392,No,20.704576407649782,2014-11-19,0,0,0.0493481820298086,0.0099061301215593,0.027325602192224793,0.029117742719862758,0.05388484745993239,0.043514749577766756,0.0
13.0,16.0,33.0,35.0,51.0,28.0,3.723850382127453e-09,19.4085076549962,93,5.121085096645801e-08,16.787314394416928,1.526163478358544e-08,17.997923688152646,298627,No,20.295777129820852,2014-11-15,0,0,0.05230789958453981,0.039419868359212164,0.03470008442017676,0.03456730167053964,0.05388484745993239,0.02794133186522382,0.0
37.0,39.0,51.0,52.0,55.0,11.0,2.846938050355617e-13,28.88736216048563,94,1.5932730102883303e-10,22.56006053247357,2.75000275000275e-07,15.106493739279339,312315,No,25.78568044998859,2014-11-12,0,0,0.0002926314690126097,0.005701962637996443,0.005658446302967018,0.020654191452660113,0.0442213017214227,0.03301381417010192,0.0
9.0,19.0,33.0,38.0,54.0,15.0,5.868788322218515e-09,18.953617643115805,95,1.0030330284731396e-07,16.115067212836603,1.0148987131084317e-08,18.405891926478926,626193,Yes,19.643674718054,2014-11-08,1,6,0.055187125040053166,0.04135662178292275,0.03470008442017676,0.03777099736097795,0.04746600997115375,0.041332712660117836,0.0
2.0,11.0,19.0,21.0,42.0,34.0,9.345207899397906e-11,23.093572335147858,96,1.137332374605629e-08,18.29199524595245,2.708336041669375e-08,17.424346304404175,498389,No,21.72891870322985,2014-11-05,0,0,0.03471280458596941,0.02979171533405679,0.02291595429887995,0.008265087919656513,0.03649146851366646,0.013074557167143652,0.0
1.0,3.0,13.0,25.0,38.0,17.0,5.5495562622985107e-11,23.614718051111552,97,2.3219750241942714e-09,19.880847709889508,1.561689873378185e-07,15.672327163825631,516721,No,23.312621517769404,2014-11-01,0,0,0.030660230557000397,0.011312426716865517,0.01176403765867433,0.014758591481532387,0.021178210337576563,0.043514749577766756,0.0
25.0,28.0,48.0,57.0,59.0,16.0,3.8773598314518776e-11,23.973281556725826,98,2.502758932163921e-09,19.805872140695588,1.7839303553589267e-07,15.53927665603846,414251,No,23.244584949619217,2014-10-29,0,0,0.011095558096574393,0.027822498196972332,0.009196084995062404,0.011092787754000025,0.028885323986882684,0.0426255414869972,0.0
6.0,10.0,51.0,54.0,57.0,12.0,1.6448137703908604e-10,22.528223761620637,99,2.2781603934641453e-08,17.597312471632478,9.438236182422229e-08,16.175911626335065,456803,No,21.096382935387947,2014-10-25,0,0,0.0493481820298086,0.027336071400600334,0.005658446302967018,0.01652565246849673,0.03677428824539606,0.035457603961010734,0.0
29.0,30.0,40.0,42.0,50.0,16.0,1.957602965485335e-10,22.354130181937627,100,4.4923842960683906e-09,19.220882252512148,6.441970727685014e-08,16.557846237033036,372359,No,22.62370073771322,2014-10-22,0,0,0.004163650053965982,0.02282149306057141,0.02345797621882,0.03771445301343498,0.054630864786171705,0.0426255414869972,0.0
20.0,26.0,27.0,36.0,54.0,19.0,2.3540772535601756e-09,19.867117010651846,101,2.534805126358431e-08,17.490563983095505,3.8541705208371876e-08,17.071524929781432,406515,No,20.961869541477036,2014-10-18,0,0,0.027275486378746442,0.03258873894559696,0.03532218798977358,0.0359094656296003,0.04746600997115375,0.043988726167717984,0.0
5.0,7.0,19.0,27.0,28.0,20.0,3.439286124555366e-11,24.093172095016428,102,2.3234870456631914e-09,19.88019674277383,9.328532248735983e-08,16.187603056716476,324541,No,23.271583355380432,2014-10-15,0,0,0.046185659401541644,0.019887807936987245,0.02291595429887995,0.018735651458540156,0.002002109343123852,0.04355918079506616,-0.3091647317227946
10.0,19.0,37.0,38.0,39.0,28.0,1.7541218177218281e-09,20.16129749402731,103,2.100037381026017e-08,17.678725598892836,1.795590030884149e-07,15.532761975017268,319350,No,21.153850660640586,2014-10-11,0,0,0.05564824880748002,0.04135662178292275,0.029134021594674056,0.03777099736097795,0.024788896716234715,0.02794133186522382,-0.3091647317227946
5.0,16.0,31.0,46.0,50.0,18.0,5.180499445888573e-09,19.07836436719774,104,1.1963009070655124e-07,15.938861432538097,1.3032032736466232e-08,18.155855453643515,301249,No,19.488277034181845,2014-10-08,0,0,0.046185659401541644,0.039419868359212164,0.036062843178767554,0.032844119784015795,0.054630864786171705,0.043973764625545655,-0.3091647317227946
13.0,18.0,24.0,25.0,33.0,31.0,1.5775745991766892e-10,22.569962326131396,105,3.5027674104532484e-09,19.46971249217975,1.1273448773448773e-07,15.99823044909761,312856,No,22.861240259690007,2014-10-04,0,0,0.05230789958453981,0.0411099472757281,0.03192463916980163,0.014758591481532387,0.0077826115861710015,0.02000688328803545,-0.1636308559506718
1.0,4.0,18.0,20.0,45.0,7.0,6.288744057502821e-11,23.48967464505247,106,6.074452955174049e-09,18.91917390030543,6.024677077308656e-08,16.62481686313922,338895,No,22.3652937441373,2014-10-01,0,0,0.030660230557000397,0.013223039708054425,0.02092774958700879,0.006998692945727154,0.04724664397766521,0.02241541409123461,-0.1636308559506718
2.0,11.0,35.0,52.0,54.0,13.0,1.2351901144118855e-09,20.512040939918784,107,1.4358043197494556e-07,15.756370457201504,2.2964432686654907e-08,17.589319222863516,355604,No,19.335108963090647,2014-09-27,0,0,0.03471280458596941,0.02979171533405679,0.032317966233889654,0.020654191452660113,0.04746600997115375,0.03769759521833489,-0.1636308559506718
7.0,14.0,21.0,24.0,41.0,26.0,7.066195250711639e-10,21.070528748960754,108,1.2015079876207959e-08,18.237103319739465,3.150157948919559e-08,17.273228149857772,807759,Yes,21.68098847811999,2014-09-24,1,13,0.0519693874774364,0.03631639933751908,0.02681334368213842,0.012931957261288018,0.032539302532249896,0.03318270431657015,-0.1636308559506718
22.0,23.0,30.0,37.0,39.0,16.0,1.0813211499491767e-09,20.645082256426207,109,6.3045887734539085e-09,18.881988091947804,8.899425809046798e-08,16.234693985132946,651410,No,22.308487424629927,2014-09-20,0,0,0.019878603491240928,0.03832533947918915,0.03631748581668221,0.03698621870694453,0.024788896716234715,0.0426255414869972,-0.33171954167113943
18.0,25.0,36.0,48.0,50.0,23.0,2.3934269068549507e-09,19.85053964574697,110,2.6308183976624083e-08,17.453385768350064,2.554989767265982e-08,17.482632525288675,563695,No,20.94615807528972,2014-09-17,0,0,0.035319037401555675,0.03474445732649948,0.030810011817593266,0.029117742719862758,0.054630864786171705,0.0397958818709474,-0.33171954167113943
1.0,6.0,16.0,37.0,53.0,27.0,5.205461548140971e-10,21.376142557810407,111,6.371110170095807e-08,16.568907008533717,2.249577079509052e-08,17.609938510066254,517208,No,20.10772509959152,2014-09-13,0,0,0.030660230557000397,0.017532622068196328,0.017032323135489958,0.03698621870694453,0.05022720171576809,0.030604419808992235,-0.33171954167113943
2.0,14.0,39.0,40.0,43.0,13.0,1.8713002747159723e-09,20.096632313639937,112,6.014781972782742e-08,16.626460642434083,4.8990789731530457e-08,16.831633521166,497515,No,20.14530441615126,2014-09-10,0,0,0.03471280458596941,0.03631639933751908,0.025421418260994186,0.03839353285301685,0.04034405019456145,0.03769759521833489,-0.33171954167113943
9.0,29.0,31.0,43.0,50.0,18.0,4.468235952639945e-09,19.226272147679946,113,5.326979666492442e-08,16.74789633309022,1.4356275379203066e-08,18.05907868167708,458210,No,20.251314341430195,2014-09-06,0,0,0.055187125040053166,0.025324604292833716,0.036062843178767554,0.03690319553384878,0.054630864786171705,0.043973764625545655,-0.36857109818955364
2.0,16.0,43.0,45.0,51.0,35.0,4.955205071930215e-10,21.425412376147065,114,1.0257784907369936e-07,16.092643823486473,2.0023708070355295e-08,17.72634886191066,399278,No,19.630795017861537,2014-09-03,0,0,0.03471280458596941,0.039419868359212164,0.01755202477729011,0.03443807609752981,0.05388484745993239,0.011117931578585285,-0.36857109818955364
5.0,28.0,31.0,52.0,59.0,27.0,8.461216875279328e-10,20.890357927980617,115,1.2411096200853511e-07,15.90208981657779,1.179711324638861e-08,18.25541097554063,365966,No,19.451188032706007,2014-08-30,0,0,0.046185659401541644,0.027822498196972332,0.036062843178767554,0.020654191452660113,0.028885323986882684,0.030604419808992235,-0.36857109818955364
17.0,24.0,26.0,45.0,46.0,19.0,3.764912730545798e-09,19.397541155101095,116,2.3444253761334636e-08,17.568640414242427,3.286187496713813e-08,17.230952666709534,313587,No,21.053625734860013,2014-08-27,0,0,0.03932744043908904,0.03667400595758764,0.034430738133245556,0.03443807609752981,0.050046565649676245,0.043988726167717984,-0.36857109818955364
28.0,32.0,35.0,36.0,52.0,31.0,1.1895107027155042e-10,22.852308881560955,117,5.284079341827629e-09,19.05856743491314,1.503126503126503e-07,15.71054837664583,304750,No,22.459769309849932,2014-08-23,0,0,0.005436561530134253,0.017985037539986284,0.032317966233889654,0.0359094656296003,0.052396260629244566,0.02000688328803545,-0.36857109818955364
4.0,8.0,21.0,38.0,40.0,3.0,3.566351077778758e-10,21.754307963921313,118,2.833845966820459e-08,17.379045956023923,2.8507571611019884e-08,17.37309611439388,292567,No,20.88600615661795,2014-08-20,0,0,0.04260450948762857,0.02233478642806307,0.02681334368213842,0.03777099736097795,0.028604225434495468,0.012937402815040935,-0.36857109818955364
7.0,8.0,17.0,48.0,59.0,9.0,5.137741727427851e-10,21.38923729965753,119,9.81129006402007e-08,16.13714697402417,3.308946398377292e-08,17.224050913881687,324361,No,19.697896848797036,2014-08-16,0,0,0.0519693874774364,0.02233478642806307,0.01895692289121162,0.029117742719862758,0.028885323986882684,0.027761317655265266,-0.36857109818955364
8.0,37.0,39.0,40.0,52.0,24.0,8.688057448892443e-10,20.86390155432916,120,2.5532614105882024e-08,17.48330921744165,6.298815822625346e-08,16.580319092885095,268305,No,20.941873427069762,2014-08-13,0,0,0.053943170553854766,0.00832318025886496,0.025421418260994186,0.03839353285301685,0.052396260629244566,0.03783892314524229,-0.36857109818955364
3.0,12.0,31.0,34.0,51.0,24.0,3.0206549317479527e-09,19.617792164254205,121,1.0759360294426665e-07,16.04490464317691,1.1050554074781307e-08,18.320785267725597,365215,Yes,19.58184641598747,2014-08-09,1,13,0.038736147090830994,0.0321447283396918,0.036062843178767554,0.03299206851015204,0.05388484745993239,0.03783892314524229,-0.36857109818955364
1.0,8.0,24.0,28.0,49.0,24.0,9.413444508247474e-10,20.783711995687035,122,5.2230834860475194e-08,16.767592810316643,1.582238424343687e-08,17.961840175252327,328140,No,20.283740081130766,2014-08-06,0,0,0.030660230557000397,0.02233478642806307,0.03192463916980163,0.020840687165406917,0.054602753813331247,0.03783892314524229,-0.19768322446432915
12.0,26.0,44.0,46.0,47.0,29.0,1.1997358520553887e-09,20.54116442767032,123,2.2079304288286522e-08,17.628625124716603,8.421591613442206e-08,16.289881905836893,346573,No,21.107893609083263,2014-08-02,0,0,0.054177162789482036,0.03258873894559696,0.01567692614062616,0.032844119784015795,0.052261593638540056,0.0252522823069957,-0.19768322446432915
13.0,30.0,42.0,49.0,53.0,29.0,7.9881140164083e-10,20.94789624102752,124,2.8711238038176623e-08,17.36597722154963,2.249577079509052e-08,17.60993851006625,288224,No,20.85640284404481,2014-07-30,0,0,0.05230789958453981,0.02282149306057141,0.01949190406590614,0.027066932217184175,0.05022720171576809,0.0252522823069957,-0.19768322446432915
24.0,28.0,30.0,38.0,39.0,16.0,5.513741727750377e-10,21.31860745779922,125,4.011515237969141e-09,19.334096802170663,1.5262515262515261e-07,15.695280904515041,302514,No,22.738890711586603,2014-07-26,0,0,0.013672532391956656,0.027822498196972332,0.03631748581668221,0.03777099736097795,0.024788896716234715,0.0426255414869972,-0.19768322446432915
4.0,10.0,12.0,22.0,31.0,3.0,7.039873542279643e-12,25.679430908664298,126,1.4417858318294037e-09,20.357383330730308,7.157745252983347e-08,16.45248572137521,302494,No,23.707506857433604,2014-07-23,0,0,0.04260450948762857,0.027336071400600334,0.010230700566751426,0.00967755267129492,0.004719056425792205,0.012937402815040935,-0.19768322446432915
10.0,17.0,25.0,45.0,53.0,9.0,3.5989753018493497e-09,19.442616670376722,127,9.617661613333748e-08,16.15707958435943,1.4356275379203066e-08,18.05907868167708,356507,Yes,19.6965769863552,2014-07-19,1,6,0.05564824880748002,0.040457926798196125,0.03328938714323788,0.03443807609752981,0.05022720171576809,0.027761317655265266,-0.19540253225064816
5.0,15.0,18.0,26.0,32.0,35.0,4.165201910304482e-11,23.90167127062649,128,4.965691458074892e-09,19.120713282665612,4.402648633417865e-08,16.93847442199426,311601,No,22.524668478351703,2014-07-16,0,0,0.046185659401541644,0.0380260798541169,0.02092774958700879,0.01669987002041894,0.006103623500641188,0.011117931578585285,-0.44331946488714297
2.0,3.0,7.0,23.0,51.0,26.0,3.5526811440734593e-11,24.06073345265466,129,1.7683230091086712e-09,20.15323419195845,2.497939200159868e-07,15.20262957895872,326794,No,23.52273355154536,2014-07-12,0,0,0.03471280458596941,0.011312426716865517,0.004503614157838176,0.011234949845544252,0.05388484745993239,0.03318270431657015,-0.44331946488714297
9.0,25.0,42.0,55.0,57.0,14.0,7.957844501504802e-10,20.95169275802298,130,4.273844206244476e-08,16.9681670392302,3.187181919244459e-08,17.261543628488134,462671,Yes,20.501434060328187,2014-07-09,1,3,0.055187125040053166,0.03474445732649948,0.01949190406590614,0.01459368998937697,0.03677428824539606,0.03967422830825418,-0.44331946488714297
24.0,34.0,36.0,57.0,58.0,11.0,6.895781168875717e-11,23.397526223128274,131,4.165705425511625e-09,19.296380205798325,1.7569011075504581e-07,15.55454412816925,463384,No,22.757266410542105,2014-07-05,0,0,0.013672532391956656,0.01361751952836566,0.030810011817593266,0.011092787754000025,0.032825264385512594,0.03301381417010192,0.0
8.0,18.0,45.0,53.0,58.0,35.0,2.0855019157858648e-10,22.29084137666417,132,6.492842507604176e-08,16.549980326441094,2.4315281668222843e-08,17.532160809023566,366067,No,20.08946387306754,2014-07-02,0,0,0.053943170553854766,0.0411099472757281,0.013888499644391867,0.018554089308583606,0.032825264385512594,0.011117931578585285,0.0
8.0,12.0,34.0,43.0,56.0,9.0,2.426009865971514e-09,19.837017959667975,133,1.4063574121373633e-07,15.777092684940333,1.2093726379440665e-08,18.230578999839448,379965,No,19.33354787199658,2014-06-28,0,0,0.053943170553854766,0.0321447283396918,0.03362458335625913,0.03690319553384878,0.04061489852096801,0.027761317655265266,0.0
10.0,20.0,25.0,50.0,53.0,35.0,1.0629827338448643e-09,20.66218698057377,134,8.130909496350102e-08,16.32500795747978,1.810004546731421e-08,17.827351386671477,335130,No,19.86599140559165,2014-06-25,0,0,0.05564824880748002,0.04119059196764377,0.03328938714323788,0.024946400745935057,0.05022720171576809,0.011117931578585285,0.0
5.0,6.0,37.0,41.0,54.0,26.0,1.419999336947183e-09,20.372609432271954,135,8.926239291465626e-08,16.231685569739668,2.4915089375408606e-08,17.50779221800661,332078,No,19.791335174088683,2014-06-21,0,0,0.046185659401541644,0.017532622068196328,0.029134021594674056,0.03821546784413913,0.04746600997115375,0.03318270431657015,0.0
6.0,9.0,29.0,52.0,59.0,7.0,5.945210225174286e-10,21.24326503874516,136,1.4847009436592636e-07,15.722882283725523,2.53870767593498e-08,17.48902558140094,350213,No,19.30824448625011,2014-06-18,0,0,0.0493481820298086,0.02483313397856761,0.036277079664852115,0.020654191452660113,0.028885323986882684,0.02241541409123461,-0.5422456709384081
9.0,33.0,42.0,45.0,54.0,30.0,6.247922699441626e-10,21.193601889528,137,3.6889581478293224e-08,17.115336670528418,1.83101356121884e-08,17.815811071832563,331405,No,20.600403325835224,2014-06-14,0,0,0.055187125040053166,0.01572813605250946,0.01949190406590614,0.03443807609752981,0.04746600997115375,0.022591483352882014,-0.5422456709384081
14.0,18.0,25.0,33.0,49.0,23.0,4.621439522337482e-09,19.19255959546373,138,3.33565657213463e-08,17.216011210757976,2.2182786157941435e-08,17.62394924713585,901432,Yes,20.705369068280703,2014-06-11,1,8,0.04977723117700994,0.0411099472757281,0.03328938714323788,0.031220592404805087,0.054602753813331247,0.0397958818709474,-0.5422456709384081
28.0,30.0,35.0,58.0,59.0,15.0,4.570811653809383e-11,23.808745229025956,139,2.037798365128967e-09,20.011395844661248,2.7386155750544984e-07,15.11064312282615,757340,No,23.469998878007534,2014-06-07,0,0,0.005436561530134253,0.02282149306057141,0.032317966233889654,0.009547942379215314,0.028885323986882684,0.041332712660117836,0.0
1.0,7.0,10.0,22.0,49.0,24.0,9.205909345286844e-11,23.108590424938924,140,7.25146204288832e-09,18.742062727322647,3.7295620002386916e-08,17.104389943401106,634753,No,22.1602438840138,2014-06-04,0,0,0.030660230557000397,0.019887807936987245,0.007550670209924029,0.00967755267129492,0.054602753813331247,0.03783892314524229,0.0
15.0,27.0,31.0,34.0,48.0,1.0,8.364064295672542e-10,20.901906461211777,141,2.226801322486676e-08,17.620114572729747,3.306878306878306e-08,17.224676109275606,547986,No,21.08703008963526,2014-05-31,0,0,0.04668814515899741,0.03026247325923608,0.036062843178767554,0.03299206851015204,0.05380170895275508,0.00924784929784896,0.0
2.0,24.0,28.0,32.0,59.0,25.0,1.378875754874954e-09,20.40199734018202,142,1.588984914579115e-07,15.655000257105751,9.514295228580943e-09,18.470470408454883,467392,No,19.181923437151575,2014-05-28,0,0,0.03471280458596941,0.03667400595758764,0.03594260852520029,0.029292757871154464,0.028885323986882684,0.035614756800548056,-0.5461733487623572
15.0,16.0,28.0,49.0,55.0,18.0,3.4817339977703952e-09,19.475735392036526,143,7.133466820925483e-08,16.455883397553908,2.2712076283504852e-08,17.600369059050102,471148,No,19.994704034701854,2014-05-24,0,0,0.04668814515899741,0.039419868359212164,0.03594260852520029,0.027066932217184175,0.0442213017214227,0.043973764625545655,-0.5461733487623572
4.0,20.0,34.0,39.0,58.0,31.0,1.4820494223978696e-09,20.329839962181957,144,1.987855797533675e-07,15.431039081806707,6.958369882171138e-09,18.78332060236381,372259,No,18.978966316285582,2014-05-21,0,0,0.04260450948762857,0.04119059196764377,0.03362458335625913,0.038244104867813516,0.032825264385512594,0.02000688328803545,-0.5461733487623572
23.0,32.0,39.0,47.0,49.0,22.0,5.334317367977528e-10,21.35169000689223,145,8.040410287356708e-09,18.6387857242918,4.5809569619093426e-08,16.89877282400363,395408,No,22.077040265741385,2014-05-17,0,0,0.01660585344537511,0.017985037539986284,0.025421418260994186,0.031057314625148692,0.054602753813331247,0.04143125388991642,-0.3125
7.0,33.0,39.0,52.0,55.0,33.0,2.88858340284394e-10,21.965084720016016,146,4.4101556297668796e-08,16.936770764919725,1.835242903574502e-08,17.813503898686136,318645,No,20.445925080275536,2014-05-14,0,0,0.0519693874774364,0.01572813605250946,0.025421418260994186,0.020654191452660113,0.0442213017214227,0.015220207000012287,-0.3125
4.0,31.0,41.0,47.0,55.0,1.0,2.3655604831036396e-10,22.164835945332936,147,7.327213911360179e-08,16.429085394255953,1.2758633448288621e-08,18.177057661294114,330736,No,19.942472468861325,2014-05-10,0,0,0.04260450948762857,0.020361055181495568,0.021470494053471328,0.031057314625148692,0.0442213017214227,0.00924784929784896,-0.3125
17.0,29.0,31.0,48.0,49.0,34.0,7.466164464696421e-10,21.015469521202018,148,2.308861096240149e-08,17.583926372929543,2.6601333790876272e-08,17.442304479901704,284038,No,21.068464537981587,2014-05-07,0,0,0.03932744043908904,0.025324604292833716,0.036062843178767554,0.029117742719862758,0.054602753813331247,0.013074557167143652,-0.3125
5.0,15.0,16.0,46.0,49.0,26.0,1.780108783409903e-09,20.14659136023459,149,6.34539197131469e-08,16.572951868285163,1.9078144078144077e-08,17.77472244619488,330607,No,20.099081649888813,2014-05-03,0,0,0.046185659401541644,0.0380260798541169,0.017032323135489958,0.032844119784015795,0.054602753813331247,0.03318270431657015,-0.3125
2.0,9.0,11.0,19.0,50.0,32.0,4.283048801665452e-11,23.873770930094537,150,6.913309829041424e-09,18.78981732266828,3.825191795116607e-08,17.079072135416816,282801,No,22.192321814160277,2014-04-30,0,0,0.03471280458596941,0.02483313397856761,0.008825007284084141,0.005875893704902634,0.054630864786171705,0.017538995196135818,-0.3125
3.0,7.0,22.0,30.0,33.0,20.0,1.880693720570599e-10,22.39421022085896,151,8.252978610004315e-09,18.612691658123506,5.153576582148011e-08,16.780989788347245,337820,No,22.064980551718527,2014-04-26,0,0,0.038736147090830994,0.019887807936987245,0.028651580562847737,0.025133969950344635,0.0077826115861710015,0.04355918079506616,-0.3125
19.0,25.0,29.0,36.0,48.0,12.0,2.699396718085678e-09,19.730237526648104,152,1.842502259458052e-08,17.8095561725716,3.485510731887543e-08,17.17206615900331,505774,Yes,21.27329975994704,2014-04-23,1,14,0.031263274645424416,0.03474445732649948,0.036277079664852115,0.0359094656296003,0.05380170895275508,0.035457603961010734,-0.3125
5.0,6.0,29.0,35.0,51.0,21.0,2.336291756998581e-09,19.87470088380386,153,6.40554690082077e-08,16.563516425703884,2.296354674735138e-08,17.58935780236623,485170,No,20.106604522580263,2014-04-19,0,0,0.046185659401541644,0.017532622068196328,0.036277079664852115,0.03456730167053964,0.05388484745993239,0.042698104975586376,-0.33171954167113943
34.0,39.0,42.0,44.0,59.0,8.0,2.544321079175421e-12,26.697157268046833,154,1.5261387266392022e-09,20.300524999540333,1.2311874556772514e-07,15.910116536163882,446950,No,23.627605879760775,2014-04-16,0,0,0.0008828974155524172,0.005701962637996443,0.01949190406590614,0.03580203095205185,0.028885323986882684,0.025072528356368775,-0.33171954167113943
14.0,26.0,45.0,54.0,55.0,20.0,7.17172229586665e-10,21.05570509554586,155,2.060615620392453e-08,17.6976759609454,4.082565810960872e-08,17.013955077959956,402738,No,21.19709333674804,2014-04-12,0,0,0.04977723117700994,0.03258873894559696,0.013888499644391867,0.01652565246849673,0.0442213017214227,0.04355918079506616,-0.33171954167113943
9.0,14.0,44.0,48.0,49.0,29.0,1.2614625212450582e-09,20.49099405796372,156,4.445114125476781e-08,16.9288752002932,5.305152363975894e-08,16.752002251473993,356263,No,20.450213967874824,2014-04-09,0,0,0.055187125040053166,0.03631639933751908,0.01567692614062616,0.029117742719862758,0.054602753813331247,0.0252522823069957,-0.33171954167113943
11.0,21.0,26.0,33.0,34.0,29.0,5.965401159229232e-10,21.239874624476005,157,8.72547213427777e-09,18.55701925751076,5.5798122393181465e-08,16.701525616993,382350,No,21.989489510190904,2014-04-05,0,0,0.05530668962235822,0.040616813757055316,0.034430738133245556,0.031220592404805087,0.009782909354518428,0.0252522823069957,-0.33171954167113943
8.0,13.0,19.0,22.0,53.0,24.0,7.807222606960417e-10,20.97080164944419,158,2.3012583535969407e-08,17.587224660367973,2.7329572784118238e-08,17.415296468884257,340266,No,21.048789677198567,2014-04-02,0,0,0.053943170553854766,0.03433830477556568,0.02291595429887995,0.00967755267129492,0.05022720171576809,0.03783892314524229,-0.33171954167113943
2.0,3.0,12.0,27.0,38.0,17.0,6.936580019409149e-11,23.391627162470307,159,2.2748947554822057e-09,19.90133204694009,1.7809835481644735e-07,15.54092988410813,379084,No,23.33369533095004,2014-03-29,0,0,0.03471280458596941,0.011312426716865517,0.010230700566751426,0.018735651458540156,0.021178210337576563,0.043514749577766756,-0.33171954167113943
28.0,33.0,41.0,44.0,59.0,21.0,8.106569499462503e-11,23.23576124066252,160,7.801881948074923e-09,18.66890085695887,3.227097290529115e-08,17.249097682428083,305949,No,22.08698622231803,2014-03-26,0,0,0.005436561530134253,0.01572813605250946,0.021470494053471328,0.03580203095205185,0.028885323986882684,0.042698104975586376,-0.33171954167113943
13.0,28.0,31.0,55.0,58.0,15.0,1.0391796312598984e-09,20.684834251168503,161,4.058101455071386e-08,17.019965501611544,3.187437924646418e-08,17.261463308278184,404878,Yes,20.55026615026978,2014-03-22,1,9,0.05230789958453981,0.027822498196972332,0.036062843178767554,0.01459368998937697,0.032825264385512594,0.041332712660117836,-0.09390981311416513
