D1,D2,D3,D4,D5,PowerBall,Winners,Jackpot,Date
16.0,31.0,50.0,55.0,61.0,9.0,234728,No,2022-12-12
9.0,23.0,47.0,49.0,68.0,19.0,377796,No,2022-12-10
6.0,28.0,44.0,59.0,61.0,21.0,256986,No,2022-12-07
35.0,45.0,47.0,54.0,55.0,14.0,198177,No,2022-12-05
6.0,13.0,33.0,36.0,37.0,7.0,398876,No,2022-12-03
4.0,19.0,24.0,47.0,66.0,10.0,251872,No,2022-11-30
29.0,30.0,32.0,48.0,50.0,20.0,185807,No,2022-11-28
15.0,30.0,47.0,50.0,51.0,3.0,322993,No,2022-11-26
1.0,2.0,31.0,39.0,66.0,25.0,256878,No,2022-11-23
1.0,6.0,40.0,51.0,67.0,2.0,188856,No,2022-11-21
7.0,28.0,62.0,63.0,64.0,10.0,416463,Yes,2022-11-19
28.0,34.0,51.0,53.0,56.0,11.0,300939,No,2022-11-16
19.0,35.0,53.0,54.0,67.0,21.0,237400,No,2022-11-14
16.0,20.0,44.0,57.0,58.0,6.0,434136,No,2022-11-12
7.0,14.0,24.0,30.0,56.0,7.0,770960,No,2022-11-09
10.0,33.0,41.0,47.0,56.0,10.0,9219281,Yes,2022-11-07
28.0,45.0,53.0,56.0,69.0,20.0,8996161,No,2022-11-05
2.0,11.0,22.0,35.0,60.0,23.0,5933100,No,2022-11-02
13.0,19.0,36.0,39.0,59.0,13.0,4471269,No,2022-10-31
19.0,31.0,40.0,46.0,57.0,23.0,3167118,No,2022-10-29
19.0,36.0,37.0,46.0,56.0,24.0,1772529,No,2022-10-26
18.0,23.0,35.0,45.0,54.0,16.0,1043427,No,2022-10-24
19.0,25.0,48.0,55.0,60.0,18.0,1126419,No,2022-10-22
6.0,8.0,15.0,27.0,42.0,10.0,754331,No,2022-10-19
19.0,30.0,36.0,46.0,60.0,25.0,459572,No,2022-10-17
32.0,37.0,40.0,58.0,62.0,15.0,774268,No,2022-10-15
14.0,30.0,41.0,42.0,59.0,6.0,506129,No,2022-10-12
3.0,6.0,11.0,17.0,22.0,11.0,396395,No,2022-10-10
13.0,43.0,53.0,60.0,68.0,5.0,615649,No,2022-10-08
26.0,30.0,33.0,37.0,62.0,6.0,396600,No,2022-10-05
2.0,16.0,22.0,55.0,63.0,22.0,294715,No,2022-10-03
8.0,21.0,22.0,65.0,69.0,26.0,520494,No,2022-10-01
6.0,10.0,24.0,33.0,67.0,11.0,378290,No,2022-09-28
13.0,20.0,31.0,33.0,59.0,20.0,252777,No,2022-09-26
3.0,9.0,21.0,24.0,29.0,14.0,472761,No,2022-09-24
6.0,33.0,34.0,45.0,54.0,7.0,359165,No,2022-09-21
7.0,15.0,36.0,46.0,67.0,7.0,279431,No,2022-09-19
5.0,25.0,36.0,51.0,61.0,1.0,420813,No,2022-09-17
9.0,10.0,20.0,22.0,52.0,25.0,295797,No,2022-09-14
6.0,14.0,16.0,34.0,66.0,25.0,220435,No,2022-09-12
38.0,42.0,56.0,68.0,69.0,4.0,413392,No,2022-09-10
3.0,16.0,30.0,33.0,36.0,20.0,263004,No,2022-09-07
4.0,7.0,32.0,55.0,64.0,25.0,194453,No,2022-09-05
18.0,27.0,49.0,65.0,69.0,9.0,407083,No,2022-09-03
7.0,8.0,19.0,24.0,28.0,1.0,258845,No,2022-08-31
13.0,36.0,43.0,61.0,69.0,18.0,210765,No,2022-08-29
2.0,18.0,56.0,60.0,65.0,14.0,360019,No,2022-08-27
6.0,24.0,35.0,37.0,44.0,22.0,248211,No,2022-08-24
12.0,27.0,34.0,55.0,67.0,9.0,201467,No,2022-08-22
5.0,9.0,11.0,16.0,66.0,7.0,388652,No,2022-08-20
23.0,28.0,41.0,50.0,55.0,24.0,226822,No,2022-08-17
20.0,24.0,47.0,50.0,63.0,5.0,195677,No,2022-08-15
19.0,24.0,35.0,43.0,62.0,2.0,314471,No,2022-08-13
29.0,44.0,59.0,61.0,68.0,19.0,219071,No,2022-08-10
32.0,45.0,51.0,57.0,58.0,12.0,183299,No,2022-08-08
8.0,15.0,46.0,56.0,68.0,3.0,339758,No,2022-08-06
9.0,21.0,56.0,57.0,66.0,11.0,441880,Yes,2022-08-03
15.0,21.0,31.0,36.0,65.0,16.0,307029,No,2022-08-01
4.0,17.0,57.0,58.0,68.0,12.0,837213,No,2022-07-30
1.0,25.0,44.0,55.0,57.0,26.0,515023,No,2022-07-27
25.0,37.0,38.0,39.0,65.0,5.0,342985,No,2022-07-25
39.0,41.0,54.0,59.0,62.0,12.0,563930,No,2022-07-23
10.0,20.0,23.0,49.0,65.0,22.0,342832,No,2022-07-20
14.0,34.0,36.0,50.0,58.0,5.0,239023,No,2022-07-18
3.0,18.0,23.0,32.0,57.0,21.0,384492,No,2022-07-16
22.0,23.0,36.0,47.0,63.0,2.0,241677,No,2022-07-13
4.0,26.0,34.0,37.0,52.0,9.0,196317,No,2022-07-11
14.0,22.0,42.0,46.0,52.0,24.0,329092,No,2022-07-09
32.0,36.0,49.0,62.0,69.0,13.0,243544,No,2022-07-06
15.0,16.0,24.0,31.0,56.0,4.0,169341,No,2022-07-04
9.0,10.0,37.0,59.0,62.0,26.0,338903,No,2022-07-02
8.0,40.0,49.0,58.0,63.0,14.0,473859,Yes,2022-06-29
11.0,13.0,18.0,30.0,37.0,16.0,366499,No,2022-06-27
6.0,12.0,20.0,27.0,32.0,4.0,661301,No,2022-06-25
6.0,10.0,31.0,48.0,56.0,12.0,450723,No,2022-06-22
3.0,44.0,61.0,63.0,69.0,13.0,342592,No,2022-06-20
10.0,19.0,40.0,45.0,58.0,25.0,526335,No,2022-06-18
19.0,28.0,41.0,42.0,51.0,7.0,413899,No,2022-06-15
2.0,27.0,42.0,44.0,51.0,25.0,286042,No,2022-06-13
18.0,20.0,26.0,53.0,69.0,5.0,535176,No,2022-06-11
22.0,39.0,43.0,62.0,64.0,7.0,384386,No,2022-06-08
2.0,10.0,35.0,44.0,46.0,4.0,273256,No,2022-06-06
14.0,16.0,36.0,52.0,60.0,16.0,432295,No,2022-06-04
11.0,41.0,56.0,57.0,63.0,2.0,296591,No,2022-06-01
27.0,28.0,51.0,68.0,69.0,22.0,210540,No,2022-05-30
2.0,39.0,50.0,61.0,66.0,15.0,414030,No,2022-05-28
19.0,28.0,39.0,42.0,57.0,17.0,293626,No,2022-05-25
1.0,33.0,37.0,39.0,42.0,26.0,222265,No,2022-05-23
14.0,15.0,25.0,52.0,58.0,11.0,425646,No,2022-05-21
40.0,41.0,58.0,64.0,65.0,17.0,285311,No,2022-05-18
7.0,15.0,22.0,36.0,64.0,13.0,229926,No,2022-05-16
6.0,40.0,41.0,45.0,52.0,9.0,384563,No,2022-05-14
5.0,7.0,61.0,63.0,69.0,18.0,251251,No,2022-05-11
18.0,30.0,35.0,52.0,56.0,5.0,206231,No,2022-05-09
4.0,5.0,6.0,28.0,67.0,10.0,365391,No,2022-05-07
37.0,39.0,55.0,63.0,69.0,23.0,224131,No,2022-05-04
18.0,27.0,33.0,39.0,44.0,8.0,191323,No,2022-05-02
14.0,21.0,37.0,44.0,63.0,1.0,335967,No,2022-04-30
11.0,36.0,61.0,62.0,68.0,4.0,1126751,Yes,2022-04-27
12.0,18.0,20.0,39.0,61.0,10.0,755041,No,2022-04-25
10.0,39.0,47.0,49.0,56.0,8.0,1003103,No,2022-04-23
20.0,30.0,45.0,55.0,56.0,14.0,556338,No,2022-04-20
8.0,33.0,55.0,59.0,62.0,18.0,426766,No,2022-04-18
15.0,21.0,32.0,62.0,65.0,26.0,703003,No,2022-04-16
14.0,16.0,41.0,63.0,68.0,26.0,460952,No,2022-04-13
5.0,7.0,24.0,31.0,34.0,4.0,351922,No,2022-04-11
6.0,16.0,31.0,62.0,66.0,18.0,595419,No,2022-04-09
6.0,42.0,45.0,47.0,64.0,18.0,411563,No,2022-04-06
2.0,32.0,39.0,46.0,69.0,6.0,328496,No,2022-04-04
6.0,28.0,47.0,58.0,59.0,18.0,583777,No,2022-04-02
3.0,7.0,21.0,31.0,37.0,11.0,404784,No,2022-03-30
11.0,18.0,39.0,58.0,62.0,3.0,284745,No,2022-03-28
2.0,10.0,50.0,59.0,61.0,6.0,478415,No,2022-03-26
31.0,32.0,37.0,38.0,48.0,24.0,321741,No,2022-03-23
1.0,15.0,26.0,63.0,65.0,16.0,242934,No,2022-03-21
8.0,9.0,18.0,48.0,52.0,6.0,453242,No,2022-03-19
3.0,28.0,34.0,35.0,58.0,17.0,314635,No,2022-03-16
21.0,28.0,32.0,44.0,49.0,6.0,235724,No,2022-03-14
19.0,20.0,37.0,39.0,61.0,8.0,423082,No,2022-03-12
13.0,22.0,34.0,51.0,67.0,10.0,271650,No,2022-03-09
10.0,43.0,55.0,59.0,67.0,2.0,191285,No,2022-03-07
8.0,23.0,37.0,52.0,63.0,13.0,390972,No,2022-03-05
19.0,37.0,48.0,61.0,63.0,12.0,253394,No,2022-03-02
7.0,21.0,39.0,47.0,55.0,19.0,189519,No,2022-02-28
15.0,32.0,36.0,48.0,64.0,19.0,333977,No,2022-02-26
6.0,17.0,21.0,35.0,64.0,18.0,246592,No,2022-02-23
2.0,36.0,37.0,45.0,69.0,3.0,189682,No,2022-02-21
3.0,10.0,15.0,33.0,42.0,11.0,355400,No,2022-02-19
22.0,30.0,40.0,42.0,48.0,16.0,219324,No,2022-02-16
16.0,25.0,27.0,49.0,55.0,17.0,285187,Yes,2022-02-14
8.0,10.0,21.0,41.0,62.0,7.0,567875,No,2022-02-12
2.0,17.0,33.0,51.0,63.0,26.0,340470,No,2022-02-09
5.0,15.0,38.0,47.0,65.0,10.0,277215,No,2022-02-07
5.0,16.0,27.0,39.0,61.0,24.0,451798,No,2022-02-05
18.0,29.0,33.0,62.0,63.0,15.0,335857,No,2022-02-02
10.0,15.0,51.0,61.0,69.0,14.0,240634,No,2022-01-31
2.0,15.0,38.0,54.0,65.0,11.0,451148,No,2022-01-29
4.0,11.0,38.0,49.0,69.0,16.0,259418,No,2022-01-26
11.0,29.0,30.0,47.0,53.0,16.0,192094,No,2022-01-24
8.0,14.0,33.0,36.0,67.0,17.0,381792,No,2022-01-22
11.0,15.0,43.0,55.0,61.0,10.0,276129,No,2022-01-19
9.0,24.0,35.0,46.0,65.0,22.0,181556,No,2022-01-17
3.0,18.0,37.0,51.0,59.0,13.0,407758,No,2022-01-15
12.0,21.0,22.0,30.0,33.0,24.0,258101,No,2022-01-12
14.0,17.0,18.0,21.0,27.0,9.0,214118,No,2022-01-10
20.0,21.0,36.0,60.0,65.0,13.0,450438,No,2022-01-08
6.0,14.0,25.0,33.0,46.0,17.0,2521412,Yes,2022-01-05
2.0,13.0,32.0,33.0,48.0,22.0,1534234,No,2022-01-03
6.0,12.0,39.0,48.0,50.0,7.0,2231069,No,2022-01-01
2.0,6.0,9.0,33.0,39.0,11.0,1238884,No,2021-12-29
36.0,38.0,45.0,62.0,64.0,19.0,718915,No,2021-12-27
27.0,29.0,45.0,55.0,58.0,2.0,993682,No,2021-12-25
7.0,16.0,19.0,48.0,68.0,15.0,574294,No,2021-12-22
2.0,13.0,23.0,34.0,66.0,2.0,412931,No,2021-12-20
2.0,6.0,24.0,51.0,61.0,1.0,711326,No,2021-12-18
19.0,20.0,40.0,42.0,59.0,15.0,518705,No,2021-12-15
10.0,30.0,37.0,53.0,59.0,4.0,389449,No,2021-12-13
3.0,25.0,44.0,53.0,64.0,10.0,689532,No,2021-12-11
3.0,7.0,33.0,50.0,69.0,24.0,426811,No,2021-12-08
3.0,21.0,38.0,50.0,59.0,6.0,331171,No,2021-12-06
10.0,40.0,45.0,56.0,67.0,2.0,578736,No,2021-12-04
12.0,15.0,38.0,57.0,63.0,24.0,410240,No,2021-12-01
18.0,26.0,28.0,38.0,47.0,17.0,313337,No,2021-11-29
8.0,32.0,55.0,64.0,66.0,10.0,524073,No,2021-11-27
10.0,16.0,32.0,63.0,65.0,17.0,432195,No,2021-11-24
7.0,20.0,29.0,38.0,67.0,22.0,284200,No,2021-11-22
40.0,43.0,48.0,59.0,69.0,19.0,534308,No,2021-11-20
3.0,16.0,48.0,52.0,60.0,1.0,336074,No,2021-11-17
5.0,31.0,34.0,51.0,53.0,23.0,255230,No,2021-11-15
8.0,15.0,26.0,35.0,45.0,9.0,511229,No,2021-11-13
19.0,25.0,43.0,46.0,48.0,14.0,332971,No,2021-11-10
21.0,46.0,47.0,57.0,62.0,8.0,263555,No,2021-11-08
8.0,30.0,48.0,57.0,64.0,9.0,485145,No,2021-11-06
1.0,2.0,24.0,50.0,57.0,26.0,316357,No,2021-11-03
9.0,25.0,34.0,44.0,45.0,8.0,249930,No,2021-11-01
5.0,23.0,28.0,43.0,56.0,19.0,448306,No,2021-10-30
3.0,6.0,26.0,35.0,51.0,17.0,305643,No,2021-10-27
10.0,27.0,29.0,44.0,58.0,24.0,207198,No,2021-10-25
10.0,30.0,51.0,57.0,63.0,20.0,366593,No,2021-10-23
7.0,29.0,36.0,41.0,43.0,5.0,280862,No,2021-10-20
30.0,32.0,48.0,53.0,63.0,12.0,197335,No,2021-10-18
30.0,31.0,41.0,42.0,48.0,3.0,384959,No,2021-10-16
23.0,29.0,47.0,59.0,60.0,15.0,245028,No,2021-10-13
11.0,20.0,33.0,39.0,65.0,24.0,181079,No,2021-10-11
12.0,17.0,30.0,45.0,62.0,5.0,391251,No,2021-10-09
1.0,17.0,52.0,58.0,64.0,1.0,311636,No,2021-10-06
12.0,22.0,54.0,66.0,69.0,15.0,1852480,Yes,2021-10-04
28.0,38.0,42.0,47.0,52.0,1.0,2305164,No,2021-10-02
2.0,7.0,11.0,17.0,32.0,11.0,1296267,No,2021-09-29
21.0,22.0,39.0,44.0,60.0,12.0,806307,No,2021-09-27
22.0,23.0,37.0,62.0,63.0,19.0,1225619,No,2021-09-25
20.0,40.0,47.0,55.0,63.0,5.0,790883,No,2021-09-22
37.0,51.0,54.0,58.0,60.0,19.0,475404,No,2021-09-20
5.0,36.0,39.0,45.0,57.0,11.0,971967,No,2021-09-18
1.0,4.0,18.0,46.0,62.0,25.0,611188,No,2021-09-15
37.0,40.0,50.0,61.0,63.0,21.0,416599,No,2021-09-13
20.0,31.0,38.0,40.0,49.0,21.0,806628,No,2021-09-11
9.0,22.0,41.0,47.0,61.0,21.0,512965,No,2021-09-08
11.0,20.0,22.0,33.0,54.0,24.0,309642,No,2021-09-06
32.0,35.0,40.0,52.0,54.0,1.0,678534,No,2021-09-04
10.0,20.0,29.0,48.0,51.0,17.0,495325,No,2021-09-01
3.0,15.0,45.0,51.0,61.0,8.0,326063,No,2021-08-30
12.0,22.0,26.0,46.0,59.0,26.0,657335,No,2021-08-28
27.0,39.0,54.0,56.0,59.0,24.0,415808,No,2021-08-25
17.0,36.0,47.0,60.0,61.0,15.0,246675,No,2021-08-23
16.0,28.0,36.0,39.0,59.0,4.0,636966,No,2021-08-21
35.0,36.0,51.0,55.0,61.0,26.0,547672,No,2021-08-18
6.0,21.0,49.0,65.0,67.0,18.0,599747,No,2021-08-14
12.0,18.0,20.0,29.0,30.0,16.0,524470,No,2021-08-11
7.0,24.0,36.0,54.0,60.0,23.0,546124,No,2021-08-07
5.0,21.0,32.0,36.0,58.0,14.0,505576,No,2021-08-04
1.0,21.0,22.0,34.0,47.0,4.0,539486,No,2021-07-31
25.0,30.0,53.0,59.0,60.0,5.0,479248,No,2021-07-28
1.0,4.0,11.0,59.0,67.0,10.0,501043,No,2021-07-24
27.0,28.0,44.0,67.0,68.0,11.0,463106,No,2021-07-21
15.0,22.0,38.0,54.0,66.0,3.0,479370,No,2021-07-17
33.0,46.0,52.0,59.0,62.0,10.0,431991,No,2021-07-14
1.0,5.0,29.0,54.0,62.0,3.0,461617,No,2021-07-10
8.0,21.0,30.0,49.0,57.0,8.0,411732,No,2021-07-07
26.0,40.0,41.0,55.0,65.0,24.0,425712,No,2021-07-03
24.0,29.0,50.0,65.0,66.0,14.0,350225,No,2021-06-30
8.0,31.0,39.0,43.0,60.0,17.0,378401,No,2021-06-26
13.0,20.0,40.0,51.0,63.0,1.0,319838,No,2021-06-23
4.0,22.0,35.0,38.0,39.0,20.0,350260,No,2021-06-19
19.0,29.0,34.0,44.0,50.0,25.0,311992,No,2021-06-16
8.0,25.0,34.0,38.0,41.0,10.0,351082,No,2021-06-12
19.0,28.0,46.0,50.0,54.0,9.0,323402,No,2021-06-09
44.0,52.0,54.0,64.0,69.0,26.0,615944,Yes,2021-06-05
6.0,7.0,11.0,66.0,67.0,19.0,575988,No,2021-06-02
11.0,13.0,22.0,27.0,46.0,20.0,601048,No,2021-05-29
2.0,8.0,21.0,34.0,62.0,16.0,533806,No,2021-05-26
3.0,19.0,27.0,37.0,40.0,8.0,640884,No,2021-05-22
11.0,13.0,55.0,56.0,69.0,4.0,560302,No,2021-05-19
4.0,10.0,37.0,39.0,69.0,24.0,505055,No,2021-05-15
1.0,19.0,20.0,38.0,54.0,17.0,459489,No,2021-05-12
12.0,17.0,20.0,21.0,26.0,8.0,508797,No,2021-05-08
16.0,23.0,28.0,40.0,63.0,1.0,403302,No,2021-05-05
35.0,36.0,47.0,61.0,63.0,3.0,473571,No,2021-05-01
16.0,18.0,35.0,39.0,53.0,21.0,392827,No,2021-04-28
22.0,36.0,48.0,59.0,61.0,22.0,403527,No,2021-04-24
21.0,25.0,32.0,63.0,67.0,6.0,355840,No,2021-04-21
10.0,21.0,26.0,41.0,49.0,25.0,369970,No,2021-04-17
13.0,30.0,33.0,45.0,61.0,14.0,335779,No,2021-04-14
14.0,16.0,23.0,50.0,53.0,3.0,388976,No,2021-04-10
27.0,35.0,39.0,51.0,66.0,16.0,301297,No,2021-04-07
1.0,12.0,17.0,39.0,53.0,5.0,389502,No,2021-04-03
3.0,10.0,44.0,55.0,68.0,24.0,307508,No,2021-03-31
6.0,14.0,38.0,39.0,65.0,6.0,599671,Yes,2021-03-27
4.0,9.0,17.0,27.0,38.0,18.0,565960,No,2021-03-24
1.0,6.0,22.0,42.0,61.0,4.0,600118,No,2021-03-20
34.0,38.0,42.0,61.0,62.0,19.0,497306,No,2021-03-17
5.0,11.0,51.0,56.0,61.0,2.0,504566,No,2021-03-13
17.0,18.0,37.0,44.0,53.0,18.0,471644,No,2021-03-10
11.0,31.0,50.0,52.0,58.0,18.0,494264,No,2021-03-06
21.0,40.0,44.0,50.0,55.0,16.0,428711,No,2021-03-03
2.0,28.0,31.0,44.0,52.0,18.0,477327,No,2021-02-27
4.0,33.0,43.0,53.0,65.0,21.0,393972,No,2021-02-24
4.0,8.0,22.0,32.0,58.0,4.0,424646,No,2021-02-20
1.0,15.0,21.0,32.0,46.0,1.0,313792,No,2021-02-17
20.0,28.0,33.0,63.0,68.0,20.0,377862,No,2021-02-13
15.0,39.0,58.0,63.0,67.0,7.0,397290,No,2021-02-10
1.0,16.0,48.0,49.0,65.0,8.0,412324,No,2021-02-06
5.0,37.0,40.0,64.0,66.0,5.0,367836,No,2021-02-03
1.0,2.0,7.0,52.0,61.0,4.0,450469,Yes,2021-01-30
17.0,33.0,35.0,42.0,52.0,9.0,403500,No,2021-01-27
5.0,8.0,17.0,27.0,28.0,14.0,809201,Yes,2021-01-23
40.0,53.0,60.0,68.0,69.0,22.0,3660198,Yes,2021-01-20
14.0,20.0,39.0,65.0,67.0,2.0,3347231,No,2021-01-16
4.0,19.0,23.0,25.0,49.0,14.0,2758991,No,2021-01-13
14.0,26.0,38.0,45.0,46.0,13.0,2076787,No,2021-01-09
1.0,20.0,22.0,60.0,66.0,3.0,1585053,No,2021-01-06
3.0,4.0,11.0,41.0,67.0,5.0,1109971,No,2021-01-02
3.0,43.0,45.0,61.0,65.0,14.0,902596,No,2020-12-30
10.0,24.0,27.0,35.0,53.0,18.0,742676,No,2020-12-26
6.0,13.0,38.0,39.0,53.0,6.0,768680,No,2020-12-23
27.0,32.0,34.0,43.0,52.0,13.0,724624,No,2020-12-19
4.0,23.0,37.0,61.0,67.0,7.0,637044,No,2020-12-16
17.0,54.0,56.0,63.0,69.0,20.0,585717,No,2020-12-12
11.0,14.0,31.0,47.0,48.0,4.0,558705,No,2020-12-09
3.0,4.0,6.0,48.0,53.0,10.0,595065,No,2020-12-05
28.0,31.0,40.0,41.0,46.0,4.0,519769,No,2020-12-02
8.0,12.0,18.0,44.0,51.0,18.0,495791,No,2020-11-28
2.0,57.0,58.0,60.0,65.0,26.0,515033,No,2020-11-25
51.0,54.0,57.0,60.0,69.0,11.0,519463,No,2020-11-21
4.0,5.0,17.0,43.0,52.0,5.0,442375,No,2020-11-18
7.0,15.0,18.0,32.0,45.0,20.0,445162,No,2020-11-14
13.0,15.0,17.0,45.0,63.0,13.0,434610,No,2020-11-11
14.0,16.0,37.0,48.0,58.0,18.0,434387,No,2020-11-07
23.0,32.0,33.0,45.0,49.0,14.0,381531,No,2020-11-04
2.0,6.0,40.0,42.0,55.0,24.0,419912,No,2020-10-31
11.0,28.0,37.0,40.0,53.0,13.0,404780,No,2020-10-28
18.0,20.0,27.0,45.0,65.0,6.0,410718,No,2020-10-24
1.0,3.0,13.0,44.0,56.0,26.0,339558,No,2020-10-21
6.0,10.0,31.0,37.0,44.0,23.0,356747,No,2020-10-17
21.0,37.0,52.0,53.0,58.0,5.0,332447,No,2020-10-14
5.0,18.0,23.0,40.0,50.0,18.0,347119,No,2020-10-10
6.0,24.0,30.0,53.0,56.0,19.0,303259,No,2020-10-07
18.0,31.0,36.0,43.0,47.0,20.0,319789,No,2020-10-03
14.0,18.0,36.0,49.0,67.0,18.0,283541,No,2020-09-30
11.0,21.0,27.0,36.0,62.0,24.0,304671,No,2020-09-26
8.0,17.0,49.0,52.0,59.0,1.0,256903,No,2020-09-23
11.0,14.0,23.0,47.0,57.0,14.0,300494,No,2020-09-19
10.0,17.0,31.0,51.0,53.0,1.0,321728,Yes,2020-09-16
16.0,17.0,20.0,53.0,67.0,4.0,370459,No,2020-09-12
27.0,52.0,55.0,60.0,64.0,21.0,306031,No,2020-09-09
15.0,21.0,22.0,27.0,47.0,7.0,398057,No,2020-09-05
1.0,4.0,11.0,20.0,69.0,18.0,310555,No,2020-09-02
5.0,21.0,22.0,29.0,43.0,10.0,341655,No,2020-08-29
8.0,12.0,19.0,47.0,58.0,2.0,281274,No,2020-08-26
19.0,30.0,36.0,42.0,66.0,14.0,310010,No,2020-08-22
13.0,23.0,47.0,55.0,58.0,23.0,268880,No,2020-08-19
5.0,12.0,34.0,45.0,56.0,3.0,339076,No,2020-08-15
2.0,6.0,18.0,36.0,37.0,21.0,461085,Yes,2020-08-12
2.0,3.0,14.0,40.0,51.0,24.0,482569,No,2020-08-08
7.0,14.0,17.0,57.0,65.0,24.0,427461,No,2020-08-05
6.0,25.0,36.0,43.0,48.0,24.0,446264,No,2020-08-01
7.0,29.0,35.0,40.0,45.0,26.0,400799,No,2020-07-29
5.0,21.0,36.0,61.0,62.0,18.0,400905,No,2020-07-25
16.0,25.0,36.0,44.0,55.0,14.0,335021,No,2020-07-22
13.0,16.0,32.0,58.0,59.0,9.0,379052,No,2020-07-18
27.0,47.0,61.0,62.0,69.0,4.0,329518,No,2020-07-15
14.0,19.0,61.0,62.0,64.0,4.0,352788,No,2020-07-11
3.0,10.0,34.0,36.0,62.0,5.0,326736,No,2020-07-08
16.0,21.0,27.0,60.0,61.0,6.0,338152,No,2020-07-04
15.0,28.0,52.0,53.0,63.0,18.0,294478,No,2020-07-01
9.0,36.0,49.0,56.0,62.0,8.0,330844,No,2020-06-27
15.0,22.0,27.0,33.0,46.0,23.0,272977,No,2020-06-24
10.0,31.0,41.0,63.0,67.0,5.0,323672,No,2020-06-20
7.0,10.0,63.0,64.0,68.0,10.0,283479,No,2020-06-17
2.0,12.0,32.0,50.0,65.0,5.0,312951,No,2020-06-13
10.0,33.0,41.0,52.0,54.0,18.0,282985,Yes,2020-06-10
1.0,17.0,38.0,68.0,69.0,18.0,312892,No,2020-06-06
1.0,3.0,26.0,41.0,64.0,17.0,365562,Yes,2020-06-03
13.0,32.0,41.0,58.0,60.0,14.0,381454,No,2020-05-30
38.0,58.0,59.0,64.0,68.0,21.0,329096,No,2020-05-27
2.0,8.0,18.0,21.0,23.0,16.0,359534,No,2020-05-23
18.0,34.0,40.0,42.0,50.0,9.0,320296,No,2020-05-20
8.0,12.0,26.0,39.0,42.0,11.0,354261,No,2020-05-16
39.0,53.0,54.0,56.0,57.0,20.0,272134,No,2020-05-13
12.0,18.0,42.0,48.0,65.0,19.0,312515,No,2020-05-09
7.0,8.0,35.0,50.0,65.0,20.0,256660,No,2020-05-06
13.0,16.0,33.0,58.0,68.0,24.0,286670,No,2020-05-02
2.0,20.0,49.0,61.0,67.0,20.0,237015,No,2020-04-29
1.0,3.0,21.0,47.0,57.0,18.0,266936,No,2020-04-25
1.0,33.0,35.0,40.0,69.0,24.0,226547,No,2020-04-22
4.0,44.0,46.0,56.0,63.0,19.0,260018,No,2020-04-18
10.0,12.0,33.0,36.0,41.0,2.0,222982,No,2020-04-15
22.0,29.0,30.0,42.0,47.0,17.0,257311,No,2020-04-11
2.0,37.0,39.0,48.0,54.0,5.0,360328,Yes,2020-04-08
8.0,31.0,39.0,40.0,43.0,4.0,380735,No,2020-04-04
33.0,35.0,45.0,48.0,60.0,16.0,316974,No,2020-04-01
7.0,40.0,48.0,55.0,66.0,11.0,391362,No,2020-03-28
5.0,9.0,27.0,39.0,42.0,16.0,327340,No,2020-03-25
2.0,23.0,40.0,59.0,69.0,13.0,422689,No,2020-03-21
15.0,27.0,44.0,59.0,63.0,8.0,395927,No,2020-03-18
9.0,23.0,26.0,30.0,32.0,8.0,469514,No,2020-03-14
4.0,29.0,49.0,50.0,67.0,2.0,406904,No,2020-03-11
7.0,15.0,21.0,33.0,62.0,23.0,449254,No,2020-03-07
18.0,43.0,58.0,60.0,68.0,14.0,374577,No,2020-03-04
24.0,44.0,46.0,50.0,51.0,13.0,443799,No,2020-02-29
8.0,27.0,29.0,36.0,47.0,24.0,346841,No,2020-02-26
25.0,37.0,39.0,61.0,62.0,11.0,407571,No,2020-02-22
10.0,12.0,15.0,19.0,56.0,19.0,337608,No,2020-02-19
16.0,32.0,35.0,36.0,46.0,3.0,371942,No,2020-02-15
14.0,47.0,54.0,55.0,68.0,25.0,334509,Yes,2020-02-12
35.0,49.0,50.0,59.0,66.0,6.0,377650,No,2020-02-08
23.0,30.0,35.0,41.0,57.0,2.0,329296,No,2020-02-05
12.0,33.0,54.0,57.0,60.0,13.0,445765,No,2020-02-01
9.0,12.0,15.0,31.0,60.0,2.0,1151116,Yes,2020-01-29
2.0,9.0,17.0,36.0,67.0,18.0,1060728,No,2020-01-25
11.0,33.0,44.0,59.0,67.0,8.0,941105,No,2020-01-22
20.0,24.0,38.0,56.0,68.0,18.0,874924,No,2020-01-18
39.0,41.0,53.0,55.0,68.0,19.0,754086,No,2020-01-15
3.0,21.0,23.0,31.0,59.0,3.0,763243,No,2020-01-11
2.0,4.0,7.0,43.0,56.0,22.0,659610,No,2020-01-08
1.0,11.0,21.0,25.0,54.0,7.0,767020,No,2020-01-04
49.0,53.0,57.0,59.0,62.0,26.0,651106,No,2020-01-01
20.0,23.0,39.0,59.0,60.0,18.0,604107,No,2019-12-28
2.0,4.0,16.0,30.0,46.0,20.0,548991,No,2019-12-25
19.0,31.0,35.0,50.0,67.0,14.0,509405,No,2019-12-21
14.0,18.0,26.0,39.0,68.0,9.0,470423,No,2019-12-18
3.0,6.0,12.0,32.0,64.0,19.0,487698,No,2019-12-14
24.0,29.0,42.0,44.0,63.0,10.0,432490,No,2019-12-11
18.0,42.0,53.0,62.0,66.0,25.0,430223,No,2019-12-07
8.0,27.0,44.0,51.0,61.0,14.0,377894,No,2019-12-04
15.0,35.0,42.0,63.0,68.0,18.0,379213,No,2019-11-30
